#   time = 19.921875,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   0.5235988   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   1.0471976   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   1.5707963   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   2.0943951   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   2.6179939   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   3.1415927   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   3.6651914   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   4.1887902   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   4.7123890   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   5.2359878   -1.4754223652e-07   -2.1536947433e-07
   0.0000000   5.7595865   -1.4754223652e-07   -2.1536947433e-07
   0.1745329   0.0000000    3.2993933329e-07    1.4633963519e-09
   0.1745329   0.5235988    2.0948324355e-07    3.4885701742e-07
   0.1745329   1.0471976   -2.3293758350e-07    4.0646369582e-07
   0.1745329   1.5707963   -4.9327335377e-07   -6.3792279514e-10
   0.1745329   2.0943951   -2.3345042799e-07   -4.0818233020e-07
   0.1745329   2.6179939    2.0986516818e-07   -3.4822903906e-07
   0.1745329   3.1415927    3.3021403223e-07   -1.1382319951e-09
   0.1745329   3.6651914    1.4256433437e-07    2.3318224141e-07
   0.1745329   4.1887902   -1.1777208213e-07    2.0605224374e-07
   0.1745329   4.7123890   -2.2181934022e-07    3.7761987300e-10
   0.1745329   5.2359878   -1.1748552822e-07   -2.0493242965e-07
   0.1745329   5.7595865    1.4240704738e-07   -2.3343553449e-07
   0.3490659   0.0000000    3.3138361878e-07    1.3800687399e-10
   0.3490659   0.5235988    2.6835310754e-07    4.1228057588e-07
   0.3490659   1.0471976   -3.0097319128e-07    5.9422350160e-07
   0.3490659   1.5707963   -7.4754643409e-07   -8.0461810430e-11
   0.3490659   2.0943951   -3.0123354058e-07   -5.9393498941e-07
   0.3490659   2.6179939    2.6830767928e-07   -4.1224716557e-07
   0.3490659   3.1415927    3.3138508572e-07   -1.3653321550e-10
   0.3490659   3.6651914    1.2223873052e-07    1.8785564071e-07
   0.3490659   4.1887902   -7.5362360616e-08    1.4845139078e-07
   0.3490659   4.7123890   -1.4852524492e-07    1.5206035593e-11
   0.3490659   5.2359878   -7.5302032234e-08   -1.4852051042e-07
   0.3490659   5.7595865    1.2225938820e-07   -1.8787024730e-07
   0.5235988   0.0000000    3.3146501975e-07    2.8843868090e-11
   0.5235988   0.5235988    3.5670346421e-07    4.7552017290e-07
   0.5235988   1.0471976   -3.6636406421e-07    8.7886592133e-07
   0.5235988   1.5707963   -1.1515073939e-06   -2.9616385549e-11
   0.5235988   2.0943951   -3.6624685311e-07   -8.7893524091e-07
   0.5235988   2.6179939    3.5669426564e-07   -4.7549537245e-07
   0.5235988   3.1415927    3.3146505945e-07   -2.8853000963e-11
   0.5235988   3.6651914    1.1169610640e-07    1.4887651705e-07
   0.5235988   4.1887902   -4.5168751835e-08    1.0832129623e-07
   0.5235988   4.7123890   -9.7312840716e-08    1.9619925839e-12
   0.5235988   5.2359878   -4.5180291787e-08   -1.0831379219e-07
   0.5235988   5.7595865    1.1169870052e-07   -1.4888338615e-07
   0.6981317   0.0000000    3.3147277561e-07    3.4332266016e-12
   0.6981317   0.5235988    4.7746420132e-07    5.2494127774e-07
   0.6981317   1.0471976   -3.7674892542e-07    1.3144570445e-06
   0.6981317   1.5707963   -1.8196235016e-06   -2.5440627144e-11
   0.6981317   2.0943951   -3.7673973707e-07   -1.3144774611e-06
   0.6981317   2.6179939    4.7746445826e-07   -5.2493721786e-07
   0.6981317   3.1415927    3.3147285947e-07   -3.4280638024e-12
   0.6981317   3.6651914    1.0526733530e-07    1.1575051010e-07
   0.6981317   4.1887902   -2.2633375395e-08    7.8922823079e-08
   0.6981317   4.7123890   -6.1511380788e-08    4.8307444018e-13
   0.6981317   5.2359878   -2.2633629837e-08   -7.8921948505e-08
   0.6981317   5.7595865    1.0526731484e-07   -1.1575121998e-07
   0.8726646   0.0000000    3.3147076966e-07   -5.7648977156e-12
   0.8726646   0.5235988    6.3075374554e-07    5.4281334256e-07
   0.8726646   1.0471976   -2.0946688455e-07    1.9483295510e-06
   0.8726646   1.5707963   -2.9598768237e-06   -3.7750537472e-11
   0.8726646   2.0943951   -2.0949960824e-07   -1.9483452702e-06
   0.8726646   2.6179939    6.3074055694e-07   -5.4280011874e-07
   0.8726646   3.1415927    3.3147030916e-07    5.7649725515e-12
   0.8726646   3.6651914    1.0146722073e-07    8.7341452232e-08
   0.8726646   4.1887902   -6.1044906274e-09    5.6668534030e-08
   0.8726646   4.7123890   -3.6476710091e-08    1.6848189779e-13
   0.8726646   5.2359878   -6.1042306092e-09   -5.6668380659e-08
   0.8726646   5.7595865    1.0146809907e-07   -8.7342865107e-08
   1.0471976   0.0000000    3.3146695162e-07   -8.8473316853e-12
   1.0471976   0.5235988    8.0574227429e-07    5.0734259996e-07
   1.0471976   1.0471976    3.9473444671e-07    2.7311055065e-06
   1.0471976   1.5707963   -4.9214831821e-06   -2.7179873520e-10
   1.0471976   2.0943951    3.9481937492e-07   -2.7310731451e-06
   1.0471976   2.6179939    8.0576651253e-07   -5.0735344190e-07
   1.0471976   3.1415927    3.3146760170e-07    8.8468339950e-12
   1.0471976   3.6651914    9.9285808708e-08    6.2536978950e-08
   1.0471976   4.1887902    5.6392316172e-09    3.9071443772e-08
   1.0471976   4.7123890   -1.9538510888e-08    7.2865500883e-14
   1.0471976   5.2359878    5.6388047903e-09   -3.9071214087e-08
   1.0471976   5.7595865    9.9284897881e-08   -6.2535982990e-08
   1.2217305   0.0000000    3.3146377324e-07   -8.1257960724e-12
   1.2217305   0.5235988    9.7632347788e-07    4.0110530396e-07
   1.2217305   1.0471976    1.7825824001e-06    3.2504767180e-06
   1.2217305   1.5707963   -8.3861568976e-06   -1.6114194397e-11
   1.2217305   2.0943951    1.7825294702e-06   -3.2504957060e-06
   1.2217305   2.6179939    9.7635700051e-07   -4.0110908248e-07
   1.2217305   3.1415927    3.3146352046e-07    8.1264850634e-12
   1.2217305   3.6651914    9.8089273850e-08    4.0312048573e-08
   1.2217305   4.1887902    1.3467842121e-08    2.4586001622e-08
   1.2217305   4.7123890   -8.1639365227e-09    3.3296398227e-14
   1.2217305   5.2359878    1.3467728433e-08   -2.4586049164e-08
   1.2217305   5.7595865    9.8088556245e-08   -4.0311457178e-08
   1.3962634   0.0000000    3.3146143047e-07   -4.7649978356e-12
   1.3962634   0.5235988    1.1039523386e-06    2.2351566234e-07
   1.3962634   1.0471976    3.7988634425e-06    2.5116693615e-06
   1.3962634   1.5707963   -6.2052110803e-06    8.1232681200e-08
   1.3962634   2.0943951    3.7992212245e-06   -2.5117491121e-06
   1.3962634   2.6179939    1.1039543530e-06   -2.2351436065e-07
   1.3962634   3.1415927    3.3146216666e-07    4.7651180635e-12
   1.3962634   3.6651914    9.7503755528e-08    1.9750517396e-08
   1.3962634   4.1887902    1.8042928810e-08    1.1934654330e-08
   1.3962634   4.7123890   -1.9125550836e-09    1.3133410301e-14
   1.3962634   5.2359878    1.8042786574e-08   -1.1934618955e-08
   1.3962634   5.7595865    9.7503684609e-08   -1.9750516348e-08
   1.5707963   0.0000000    3.3146093984e-07    4.5470773758e-17
   1.5707963   0.5235988    1.1516155164e-06   -7.5972207843e-13
   1.5707963   1.0471976    4.9232893673e-06   -2.0799547637e-10
   1.5707963   1.5707963   -1.4733778885e-10   -5.8275191234e-09
   1.5707963   2.0943951    4.9219677518e-06    6.3345813855e-11
   1.5707963   2.6179939    1.1516351754e-06    7.5775084408e-13
   1.5707963   3.1415927    3.3146048463e-07   -2.1017181788e-17
   1.5707963   3.6651914    9.7329138734e-08   -1.9998130591e-14
   1.5707963   4.1887902    1.9537960698e-08   -1.0332234741e-14
   1.5707963   4.7123890   -1.5514041233e-12   -1.2531337312e-18
   1.5707963   5.2359878    1.9538001127e-08    1.0332196090e-14
   1.5707963   5.7595865    9.7328863815e-08    1.9955098325e-14
   1.7453293   0.0000000    3.3146125013e-07    4.7647009079e-12
   1.7453293   0.5235988    1.1039491112e-06   -2.2351272986e-07
   1.7453293   1.0471976    3.7990067037e-06   -2.5116078946e-06
   1.7453293   1.5707963   -6.1944715172e-06   -7.5437313353e-08
   1.7453293   2.0943951    3.7994209678e-06    2.5118816451e-06
   1.7453293   2.6179939    1.1039511537e-06    2.2351146052e-07
   1.7453293   3.1415927    3.3146198340e-07   -4.7650395825e-12
   1.7453293   3.6651914    9.7503668627e-08   -1.9750437252e-08
   1.7453293   4.1887902    1.8042819703e-08   -1.1934612794e-08
   1.7453293   4.7123890   -1.9126670123e-09   -1.3134371965e-14
   1.7453293   5.2359878    1.8042677468e-08    1.1934577425e-08
   1.7453293   5.7595865    9.7503597677e-08    1.9750436485e-08
   1.9198622   0.0000000    3.3146353976e-07    8.1264167001e-12
   1.9198622   0.5235988    9.7632526836e-07   -4.0109524510e-07
   1.9198622   1.0471976    1.7829006417e-06   -3.2502969700e-06
   1.9198622   1.5707963   -8.3243310221e-06   -1.3936742051e-09
   1.9198622   2.0943951    1.7828143592e-06    3.2502642555e-06
   1.9198622   2.6179939    9.7635911396e-07    4.0109857473e-07
   1.9198622   3.1415927    3.3146329440e-07   -8.1261905018e-12
   1.9198622   3.6651914    9.8089279258e-08   -4.0311612855e-08
   1.9198622   4.1887902    1.3467911335e-08   -2.4585771438e-08
   1.9198622   4.7123890   -8.1638558583e-09   -3.3296115007e-14
   1.9198622   5.2359878    1.3467797633e-08    2.4585818985e-08
   1.9198622   5.7595865    9.8088560991e-08    4.0311019802e-08
   2.0943951   0.0000000    3.3146700397e-07    8.8453387343e-12
   2.0943951   0.5235988    8.0574199696e-07   -5.0734353680e-07
   2.0943951   1.0471976    3.9477628303e-07   -2.7311458620e-06
   2.0943951   1.5707963   -4.9201697936e-06    1.2638189224e-10
   2.0943951   2.0943951    3.9485696154e-07    2.7311264293e-06
   2.0943951   2.6179939    8.0576727835e-07    5.0735388713e-07
   2.0943951   3.1415927    3.3146764070e-07   -8.8468666076e-12
   2.0943951   3.6651914    9.9285831933e-08   -6.2536970773e-08
   2.0943951   4.1887902    5.6392674796e-09   -3.9071438340e-08
   2.0943951   4.7123890   -1.9538470633e-08   -7.2869159435e-14
   2.0943951   5.2359878    5.6388406580e-09    3.9071208665e-08
   2.0943951   5.7595865    9.9284918805e-08    6.2535974956e-08
