#   time = 12.890625,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   0.5235988   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   1.0471976   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   1.5707963   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   2.0943951   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   2.6179939   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   3.1415927   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   3.6651914   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   4.1887902   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   4.7123890   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   5.2359878   -1.4776666209e-07   -2.1569153012e-07
   0.0000000   5.7595865   -1.4776666209e-07   -2.1569153012e-07
   0.1745329   0.0000000    3.3042295080e-07    1.4660671455e-09
   0.1745329   0.5235988    2.0981785653e-07    3.4943779856e-07
   0.1745329   1.0471976   -2.3337378252e-07    4.0719595184e-07
   0.1745329   1.5707963   -4.9420703972e-07   -6.3926674837e-10
   0.1745329   2.0943951   -2.3388760219e-07   -4.0891779751e-07
   0.1745329   2.6179939    2.1020049381e-07   -3.4880875115e-07
   0.1745329   3.1415927    3.3069807370e-07   -1.1403592209e-09
   0.1745329   3.6651914    1.4274962594e-07    2.3349787392e-07
   0.1745329   4.1887902   -1.1792818055e-07    2.0631143234e-07
   0.1745329   4.7123890   -2.2209738879e-07    3.7809491828e-10
   0.1745329   5.2359878   -1.1764116513e-07   -2.0519008454e-07
   0.1745329   5.7595865    1.4259212448e-07   -2.3375153919e-07
   0.3490659   0.0000000    3.3186892059e-07    1.3803010127e-10
   0.3490659   0.5235988    2.6884187417e-07    4.1305727594e-07
   0.3490659   1.0471976   -3.0169567618e-07    5.9560080896e-07
   0.3490659   1.5707963   -7.4946398740e-07   -8.0732296560e-11
   0.3490659   2.0943951   -3.0195684493e-07   -5.9531139756e-07
   0.3490659   2.6179939    2.6879632552e-07   -4.1302377558e-07
   0.3490659   3.1415927    3.3187039767e-07   -1.3655195421e-10
   0.3490659   3.6651914    1.2238379609e-07    1.8808942383e-07
   0.3490659   4.1887902   -7.5451152663e-08    1.4861615192e-07
   0.3490659   4.7123890   -1.4868840920e-07    1.5226507219e-11
   0.3490659   5.2359878   -7.5390739605e-08   -1.4868537044e-07
   0.3490659   5.7595865    1.2240449001e-07   -1.8810405325e-07
   0.5235988   0.0000000    3.3195019206e-07    2.8621604806e-11
   0.5235988   0.5235988    3.5745003052e-07    4.7654317401e-07
   0.5235988   1.0471976   -3.6755247368e-07    8.8161878117e-07
   0.5235988   1.5707963   -1.1558396535e-06   -2.9811342172e-11
   0.5235988   2.0943951   -3.6743447373e-07   -8.8168840747e-07
   0.5235988   2.6179939    3.5744080224e-07   -4.7651830093e-07
   0.5235988   3.1415927    3.3195021844e-07   -2.8632948259e-11
   0.5235988   3.6651914    1.1182012769e-07    1.4904953223e-07
   0.5235988   4.1887902   -4.5217873248e-08    1.0843065205e-07
   0.5235988   4.7123890   -9.7410069493e-08    1.9650271529e-12
   0.5235988   5.2359878   -4.5229434011e-08   -1.0842313548e-07
   0.5235988   5.7595865    1.1182273095e-07   -1.4905642073e-07
   0.6981317   0.0000000    3.3195773182e-07    3.2749270580e-12
   0.6981317   0.5235988    4.7861528259e-07    5.2623618479e-07
   0.6981317   1.0471976   -3.7849365648e-07    1.3202826641e-06
   0.6981317   1.5707963   -1.8304943464e-06   -2.5738201489e-11
   0.6981317   2.0943951   -3.7848301501e-07   -1.3203057357e-06
   0.6981317   2.6179939    4.7861544011e-07   -5.2623183936e-07
   0.6981317   3.1415927    3.3195783232e-07   -3.2672935559e-12
   0.6981317   3.6651914    1.0537829117e-07    1.1587776359e-07
   0.6981317   4.1887902   -2.2657490414e-08    7.8998375335e-08
   0.6981317   4.7123890   -6.1562699825e-08    4.8384639852e-13
   0.6981317   5.2359878   -2.2657745362e-08   -7.8997498920e-08
   0.6981317   5.7595865    1.0537826732e-07   -1.1587847202e-07
   0.8726646   0.0000000    3.3195567975e-07   -5.7709399678e-12
   0.8726646   0.5235988    6.3249621297e-07    5.4434240525e-07
   0.8726646   1.0471976   -2.1097039670e-07    1.9610208419e-06
   0.8726646   1.5707963   -2.9905441122e-06   -4.3518650724e-11
   0.8726646   2.0943951   -2.1099111858e-07   -1.9610131667e-06
   0.8726646   2.6179939    6.3248318000e-07   -5.4432936811e-07
   0.8726646   3.1415927    3.3195522278e-07    5.7684977668e-12
   0.8726646   3.6651914    1.0157000426e-07    8.7433376113e-08
   0.8726646   4.1887902   -6.1106488223e-09    5.6711726672e-08
   0.8726646   4.7123890   -3.6547261622e-08    1.6893162197e-13
   0.8726646   5.2359878   -6.1103883638e-09   -5.6711572937e-08
   0.8726646   5.7595865    1.0157088646e-07   -8.7434794813e-08
   1.0471976   0.0000000    3.3195199754e-07   -8.7176407052e-12
   1.0471976   0.5235988    8.0825714046e-07    5.0895564530e-07
   1.0471976   1.0471976    3.9826423783e-07    2.7573844675e-06
   1.0471976   1.5707963   -4.9947713724e-06   -1.4261114310e-10
   1.0471976   2.0943951    3.9840692538e-07   -2.7574057019e-06
   1.0471976   2.6179939    8.0828315219e-07   -5.0896585488e-07
   1.0471976   3.1415927    3.3195264318e-07    8.7193840835e-12
   1.0471976   3.6651914    9.9383400454e-08    6.2600626154e-08
   1.0471976   4.1887902    5.6476659801e-09    3.9137738493e-08
   1.0471976   4.7123890   -1.9404615243e-08    7.2537630396e-14
   1.0471976   5.2359878    5.6472377713e-09   -3.9137508314e-08
   1.0471976   5.7595865    9.9382481641e-08   -6.2599627567e-08
   1.2217305   0.0000000    3.3194896633e-07   -7.9645271122e-12
   1.2217305   0.5235988    9.7968603929e-07    4.0251103116e-07
   1.2217305   1.0471976    1.8064316489e-06    3.2951850154e-06
   1.2217305   1.5707963   -7.8765421780e-06   -1.5598077382e-09
   1.2217305   2.0943951    1.8065472890e-06   -3.2954740075e-06
   1.2217305   2.6179939    9.7972100493e-07   -4.0251394028e-07
