#   time = 46.875000,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   0.5235988   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   1.0471976   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   1.5707963   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   2.0943951   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   2.6179939   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   3.1415927   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   3.6651914   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   4.1887902   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   4.7123890   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   5.2359878   -1.4667426182e-07   -2.1412033354e-07
   0.0000000   5.7595865   -1.4667426182e-07   -2.1412033354e-07
   0.1745329   0.0000000    3.2806240669e-07    1.4529887858e-09
   0.1745329   0.5235988    2.0818860862e-07    3.4661666743e-07
   0.1745329   1.0471976   -2.3124468085e-07    4.0361846940e-07
   0.1745329   1.5707963   -4.8961273786e-07   -6.3262864016e-10
   0.1745329   2.0943951   -2.3175343135e-07   -4.0532417561e-07
   0.1745329   2.6179939    2.0856754242e-07   -3.4599240658e-07
   0.1745329   3.1415927    3.2833561566e-07   -1.1299184293e-09
   0.1745329   3.6651914    1.4184937962e-07    2.3196937883e-07
   0.1745329   4.1887902   -1.1717085488e-07    2.0505229408e-07
   0.1745329   4.7123890   -2.2073309314e-07    3.7575206619e-10
   0.1745329   5.2359878   -1.1688613742e-07   -2.0393844905e-07
   0.1745329   5.7595865    1.4169288770e-07   -2.3222121252e-07
   0.3490659   0.0000000    3.2950150969e-07    1.3800463103e-10
   0.3490659   0.5235988    2.6645188623e-07    4.0927013407e-07
   0.3490659   1.0471976   -2.9830642254e-07    5.8926337935e-07
   0.3490659   1.5707963   -7.3996269834e-07   -8.1264662569e-11
   0.3490659   2.0943951   -2.9855981006e-07   -5.8896317873e-07
   0.3490659   2.6179939    2.6640730967e-07   -4.0923649378e-07
   0.3490659   3.1415927    3.2950278542e-07   -1.3669388885e-10
   0.3490659   3.6651914    1.2167250163e-07    1.8694304992e-07
   0.3490659   4.1887902   -7.5055225366e-08    1.4787206735e-07
   0.3490659   4.7123890   -1.4814110859e-07    1.5113353857e-11
   0.3490659   5.2359878   -7.4995252562e-08   -1.4794077921e-07
   0.3490659   5.7595865    1.2169301974e-07   -1.8695751299e-07
   0.5235988   0.0000000    3.2958465102e-07    2.9866568534e-11
