#   time = 35.156250,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   0.5235988   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   1.0471976   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   1.5707963   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   2.0943951   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   2.6179939   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   3.1415927   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   3.6651914   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   4.1887902   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   4.7123890   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   5.2359878   -1.4705356773e-07   -2.1466698008e-07
   0.0000000   5.7595865   -1.4705356773e-07   -2.1466698008e-07
   0.1745329   0.0000000    3.2888397145e-07    1.4576395270e-09
   0.1745329   0.5235988    2.0875185935e-07    3.4758968296e-07
   0.1745329   1.0471976   -2.3198713312e-07    4.0486556835e-07
   0.1745329   1.5707963   -4.9123745539e-07   -6.3498497847e-10
   0.1745329   2.0943951   -2.3249783101e-07   -4.0657718033e-07
   0.1745329   2.6179939    2.0913221892e-07   -3.4696399801e-07
   0.1745329   3.1415927    3.2915770941e-07   -1.1336654026e-09
   0.1745329   3.6651914    1.4215994098e-07    2.3249428895e-07
   0.1745329   4.1887902   -1.1743232062e-07    2.0548737066e-07
   0.1745329   4.7123890   -2.2121347172e-07    3.7657719389e-10
   0.1745329   5.2359878   -1.1714678811e-07   -2.0437090753e-07
   0.1745329   5.7595865    1.4200311810e-07   -2.3274680100e-07
   0.3490659   0.0000000    3.3032459994e-07    1.3806226497e-10
   0.3490659   0.5235988    2.6728525424e-07    4.1058596357e-07
   0.3490659   1.0471976   -2.9939596114e-07    5.9120929661e-07
   0.3490659   1.5707963   -7.4335892972e-07   -7.9841546891e-11
   0.3490659   2.0943951   -2.9965438867e-07   -5.9092271090e-07
   0.3490659   2.6179939    2.6724003717e-07   -4.1055272467e-07
   0.3490659   3.1415927    3.3032602616e-07   -1.3660345322e-10
   0.3490659   3.6651914    1.2192215394e-07    1.8734597343e-07
   0.3490659   4.1887902   -7.5170838481e-08    1.4809518591e-07
   0.3490659   4.7123890   -1.4817856265e-07    1.5152836947e-11
   0.3490659   5.2359878   -7.5110721073e-08   -1.4816407434e-07
   0.3490659   5.7595865    1.2194272539e-07   -1.8736053892e-07
   0.5235988   0.0000000    3.3040628051e-07    2.9464253639e-11
   0.5235988   0.5235988    3.5506999036e-07    4.7328683084e-07
   0.5235988   1.0471976   -3.6376736655e-07    8.7286335374e-07
   0.5235988   1.5707963   -1.1422435597e-06   -2.7928294110e-11
   0.5235988   2.0943951   -3.6365020588e-07   -8.7292611691e-07
   0.5235988   2.6179939    3.5506187891e-07   -4.7326218323e-07
   0.5235988   3.1415927    3.3040641610e-07   -2.9424619674e-11
   0.5235988   3.6651914    1.1142515494e-07    1.4849888336e-07
   0.5235988   4.1887902   -4.5046698788e-08    1.0804983099e-07
   0.5235988   4.7123890   -9.7088674618e-08    1.9579614615e-12
   0.5235988   5.2359878   -4.5058194666e-08   -1.0804233307e-07
   0.5235988   5.7595865    1.1142769333e-07   -1.4850567251e-07
   0.6981317   0.0000000    3.3041457320e-07    3.8278407852e-12
   0.6981317   0.5235988    4.7494846505e-07    5.2210975345e-07
   0.6981317   1.0471976   -3.7293834435e-07    1.3019850087e-06
   0.6981317   1.5707963   -1.7993230942e-06   -2.1135858057e-12
   0.6981317   2.0943951   -3.7293722564e-07   -1.3019658028e-06
   0.6981317   2.6179939    4.7494695606e-07   -5.2210867314e-07
   0.6981317   3.1415927    3.3041466967e-07   -3.8216044853e-12
   0.6981317   3.6651914    1.0503000094e-07    1.1547873136e-07
   0.6981317   4.1887902   -2.2638208227e-08    7.8946052116e-08
   0.6981317   4.7123890   -6.1215412699e-08    4.8097362386e-13
   0.6981317   5.2359878   -2.2638461410e-08   -7.8945202362e-08
   0.6981317   5.7595865    1.0503004814e-07   -1.1547946237e-07
   0.8726646   0.0000000    3.3041267429e-07   -5.7677827957e-12
   0.8726646   0.5235988    6.2693499036e-07    5.3946717752e-07
   0.8726646   1.0471976   -2.0629429588e-07    1.9210325209e-06
   0.8726646   1.5707963   -2.9113153099e-06    6.6693008343e-10
   0.8726646   2.0943951   -2.0628118694e-07   -1.9212906964e-06
   0.8726646   2.6179939    6.2692712420e-07   -5.3946045579e-07
   0.8726646   3.1415927    3.3041224246e-07    5.7600937866e-12
   0.8726646   3.6651914    1.0124428782e-07    8.7142275791e-08
   0.8726646   4.1887902   -6.0249739711e-09    5.6044299226e-08
   0.8726646   4.7123890   -3.6634633816e-08    1.6850258755e-13
   0.8726646   5.2359878   -6.0247222615e-09   -5.6044148267e-08
   0.8726646   5.7595865    1.0124510617e-07   -8.7143630186e-08
   1.0471976   0.0000000    3.3040850837e-07   -9.2356301774e-12
   1.0471976   0.5235988    8.0023465761e-07    5.0383456464e-07
   1.0471976   1.0471976    3.8184818328e-07    2.6461729233e-06
   1.0471976   1.5707963   -4.1302419494e-06    7.6599113068e-09
   1.0471976   2.0943951    3.8216882112e-07   -2.6485729115e-06
   1.0471976   2.6179939    8.0027075319e-07   -5.0383889037e-07
   1.0471976   3.1415927    3.3040920916e-07    9.1780413011e-12
   1.0471976   3.6651914    9.9042518140e-08    6.2378237327e-08
   1.0471976   4.1887902    5.5742227630e-09    3.8604431972e-08
   1.0471976   4.7123890   -2.0810162756e-08    7.6740728859e-14
   1.0471976   5.2359878    5.5737989851e-09   -3.8604197428e-08
   1.0471976   5.7595865    9.9041636529e-08   -6.2377277195e-08
   1.2217305   0.0000000    3.3040501973e-07   -8.5564724167e-12
   1.2217305   0.5235988    9.6895966025e-07    3.9804792927e-07
   1.2217305   1.0471976    1.7935924701e-06    3.3116011785e-06
   1.2217305   1.5707963   -6.8260770895e-06    5.3436482586e-08
   1.2217305   2.0943951    1.7839392112e-06   -3.2851676853e-06
   1.2217305   2.6179939    9.6898276959e-07   -3.9801821914e-07
   1.2217305   3.1415927    3.3040472107e-07    8.5653753334e-12
   1.2217305   3.6651914    9.7840810007e-08    4.0207196552e-08
   1.2217305   4.1887902    1.4304438367e-08    2.6110637666e-08
   1.2217305   4.7123890   -6.9525802494e-09    2.9009931741e-14
   1.2217305   5.2359878    1.4304330939e-08   -2.6110697448e-08
   1.2217305   5.7595865    9.7840119533e-08   -4.0206590736e-08
   1.3962634   0.0000000    3.3040233291e-07   -5.0421203316e-12
   1.3962634   0.5235988    1.0951422473e-06    2.2171766280e-07
   1.3962634   1.0471976    3.1722756903e-06    1.9822785628e-06
   1.3962634   1.5707963   -1.5758560163e-06   -9.7184399627e-08
   1.3962634   2.0943951    3.2006157232e-06   -2.0105904645e-06
   1.3962634   2.6179939    1.0951094007e-06   -2.2169556906e-07
   1.3962634   3.1415927    3.3040299067e-07    5.0576266589e-12
   1.3962634   3.6651914    9.7276991568e-08    1.9703309577e-08
   1.3962634   4.1887902    1.9372774099e-08    1.2813767529e-08
   1.3962634   4.7123890   -1.5481280920e-09    1.1014291641e-14
   1.3962634   5.2359878    1.9372635877e-08   -1.2813745492e-08
   1.3962634   5.7595865    9.7276868429e-08   -1.9703355298e-08
   1.5707963   0.0000000    3.3040169008e-07   -1.1269678873e-15
   1.5707963   0.5235988    1.1423645561e-06    6.3442761365e-13
   1.5707963   1.0471976    4.1322049443e-06    7.6932206126e-09
   1.5707963   1.5707963   -4.6570897218e-10   -2.6516609763e-08
   1.5707963   2.0943951    4.2165699272e-06   -6.9801126098e-09
   1.5707963   2.6179939    1.1423488541e-06   -3.7684153867e-15
   1.5707963   3.1415927    3.3040117331e-07   -4.6251115726e-17
   1.5707963   3.6651914    9.7114576407e-08   -1.9783754792e-14
   1.5707963   4.1887902    2.0812183460e-08   -1.0705544818e-14
   1.5707963   4.7123890   -1.5368004994e-12    4.7283177128e-19
   1.5707963   5.2359878    2.0812227057e-08    9.4620605398e-15
   1.5707963   5.7595865    9.7114231521e-08    2.1858101851e-14
   1.7453293   0.0000000    3.3040212803e-07    5.0468234028e-12
   1.7453293   0.5235988    1.0951357849e-06   -2.2171607073e-07
