#    time = 7.031250,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   0.5235988   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   1.0471976   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   1.5707963   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   2.0943951   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   2.6179939   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   3.1415927   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   3.6651914   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   4.1887902   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   4.7123890   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   5.2359878   -1.4795300254e-07   -2.1595873412e-07
   0.0000000   5.7595865   -1.4795300254e-07   -2.1595873412e-07
   0.1745329   0.0000000    3.3082413254e-07    1.4683194919e-09
   0.1745329   0.5235988    2.1009522936e-07    3.4991960324e-07
   0.1745329   1.0471976   -2.3373576326e-07    4.0780319191e-07
   0.1745329   1.5707963   -4.9498146707e-07   -6.4038075587e-10
   0.1745329   2.0943951   -2.3425039249e-07   -4.0952770031e-07
   0.1745329   2.6179939    2.1047845880e-07   -3.4928967090e-07
   0.1745329   3.1415927    3.3109960977e-07   -1.1421602611e-09
   0.1745329   3.6651914    1.4290334849e-07    2.3375983738e-07
   0.1745329   4.1887902   -1.1805782375e-07    2.0652659595e-07
   0.1745329   4.7123890   -2.2232828192e-07    3.7848947776e-10
   0.1745329   5.2359878   -1.1777042494e-07   -2.0540397508e-07
   0.1745329   5.7595865    1.4274566843e-07   -2.3401380975e-07
   0.3490659   0.0000000    3.3227154154e-07    1.3810386096e-10
   0.3490659   0.5235988    2.6924691196e-07    4.1370148807e-07
   0.3490659   1.0471976   -3.0229504259e-07    5.9674240798e-07
   0.3490659   1.5707963   -7.5105340311e-07   -8.0956588841e-11
   0.3490659   2.0943951   -3.0255689342e-07   -5.9645225108e-07
   0.3490659   2.6179939    2.6920126698e-07   -4.1366790976e-07
   0.3490659   3.1415927    3.3227302073e-07   -1.3662278267e-10
   0.3490659   3.6651914    1.2250419518e-07    1.8828350901e-07
   0.3490659   4.1887902   -7.5524922966e-08    1.4875298507e-07
   0.3490659   4.7123890   -1.4882394902e-07    1.5243574701e-11
   0.3490659   5.2359878   -7.5464438444e-08   -1.4882228603e-07
   0.3490659   5.7595865    1.2252491664e-07   -1.8829815939e-07
   0.5235988   0.0000000    3.3235272087e-07    2.8489467300e-11
   0.5235988   0.5235988    3.5806865130e-07    4.7739154996e-07
   0.5235988   1.0471976   -3.6853810418e-07    8.8389943439e-07
   0.5235988   1.5707963   -1.1594291460e-06   -2.9973963959e-11
   0.5235988   2.0943951   -3.6841950186e-07   -8.8396932914e-07
   0.5235988   2.6179939    3.5805938806e-07   -4.7736658970e-07
   0.5235988   3.1415927    3.3235274952e-07   -2.8500686357e-11
   0.5235988   3.6651914    1.1192309584e-07    1.4919320900e-07
   0.5235988   4.1887902   -4.5258749056e-08    1.0852161186e-07
   0.5235988   4.7123890   -9.7490704157e-08    1.9675049073e-12
   0.5235988   5.2359878   -4.5270326274e-08   -1.0851408569e-07
   0.5235988   5.7595865    1.1192570329e-07   -1.4920010918e-07
   0.6981317   0.0000000    3.3236012812e-07    3.1677512993e-12
   0.6981317   0.5235988    4.7956897986e-07    5.2730959203e-07
   0.6981317   1.0471976   -3.7993709191e-07    1.3251109599e-06
   0.6981317   1.5707963   -1.8395662011e-06   -2.6022844296e-11
   0.6981317   2.0943951   -3.7992676809e-07   -1.3251341783e-06
   0.6981317   2.6179939    4.7956913632e-07   -5.2730523591e-07
