#   time = 32.812500,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   0.5235988   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   1.0471976   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   1.5707963   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   2.0943951   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   2.6179939   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   3.1415927   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   3.6651914   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   4.1887902   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   4.7123890   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   5.2359878   -1.4712893047e-07   -2.1477549999e-07
   0.0000000   5.7595865   -1.4712893047e-07   -2.1477549999e-07
   0.1745329   0.0000000    3.2904700867e-07    1.4585353260e-09
   0.1745329   0.5235988    2.0886503740e-07    3.4778548454e-07
   0.1745329   1.0471976   -2.3213334480e-07    4.0511171267e-07
   0.1745329   1.5707963   -4.9155046926e-07   -6.3543382483e-10
   0.1745329   2.0943951   -2.3264439683e-07   -4.0682442491e-07
   0.1745329   2.6179939    2.0924565118e-07   -3.4715946175e-07
   0.1745329   3.1415927    3.2932091336e-07   -1.1343727926e-09
   0.1745329   3.6651914    1.4222234907e-07    2.3260033424e-07
   0.1745329   4.1887902   -1.1748477064e-07    2.0557464048e-07
   0.1745329   4.7123890   -2.2130733100e-07    3.7674035407e-10
   0.1745329   5.2359878   -1.1719905682e-07   -2.0445764422e-07
   0.1745329   5.7595865    1.4206545454e-07   -2.3285294923e-07
   0.3490659   0.0000000    3.3048817671e-07    1.3804723424e-10
   0.3490659   0.5235988    2.6744980700e-07    4.1084720455e-07
   0.3490659   1.0471976   -2.9964045536e-07    5.9167920210e-07
   0.3490659   1.5707963   -7.4399881687e-07   -7.9947151189e-11
   0.3490659   2.0943951   -2.9989922888e-07   -5.9139223649e-07
   0.3490659   2.6179939    2.6740468906e-07   -4.1081404750e-07
   0.3490659   3.1415927    3.3048964560e-07   -1.3658091258e-10
   0.3490659   3.6651914    1.2197120927e-07    1.8742492411e-07
   0.3490659   4.1887902   -7.5198594840e-08    1.4814708114e-07
   0.3490659   4.7123890   -1.4822698221e-07    1.5169303016e-11
   0.3490659   5.2359878   -7.5138416707e-08   -1.4821601200e-07
   0.3490659   5.7595865    1.2199177753e-07   -1.8743948202e-07
   0.5235988   0.0000000    3.3056987894e-07    2.9347099522e-11
   0.5235988   0.5235988    3.5532356851e-07    4.7363206399e-07
   0.5235988   1.0471976   -3.6417212574e-07    8.7379511319e-07
   0.5235988   1.5707963   -1.1434719068e-06   -2.8961636207e-11
   0.5235988   2.0943951   -3.6405595163e-07   -8.7386256166e-07
   0.5235988   2.6179939    3.5531455776e-07   -4.7360722672e-07
   0.5235988   3.1415927    3.3056992711e-07   -2.9331009864e-11
   0.5235988   3.6651914    1.1146694986e-07    1.4855700915e-07
   0.5235988   4.1887902   -4.5077880410e-08    1.0811909141e-07
   0.5235988   4.7123890   -9.7086516534e-08    1.9592666352e-12
   0.5235988   5.2359878   -4.5089368266e-08   -1.0811161719e-07
   0.5235988   5.7595865    1.1146952344e-07   -1.4856381043e-07
   0.6981317   0.0000000    3.3057813449e-07    3.7479825130e-12
   0.6981317   0.5235988    4.7533637723e-07    5.2254902352e-07
   0.6981317   1.0471976   -3.7352102198e-07    1.3036891399e-06
   0.6981317   1.5707963   -1.7967974338e-06   -2.1526050197e-11
   0.6981317   2.0943951   -3.7352014995e-07   -1.3037039887e-06
   0.6981317   2.6179939    4.7533672459e-07   -5.2254621172e-07
   0.6981317   3.1415927    3.3057808334e-07   -3.7610781012e-12
   0.6981317   3.6651914    1.0506306737e-07    1.1551642758e-07
   0.6981317   4.1887902   -2.2594068666e-08    7.8799196820e-08
   0.6981317   4.7123890   -6.1614685246e-08    4.8200227867e-13
   0.6981317   5.2359878   -2.2594324325e-08   -7.8798339942e-08
   0.6981317   5.7595865    1.0506307401e-07   -1.1551717994e-07
   0.8726646   0.0000000    3.3057621909e-07   -5.7473325375e-12
   0.8726646   0.5235988    6.2752584888e-07    5.3998458119e-07
   0.8726646   1.0471976   -2.0683925073e-07    1.9238225654e-06
   0.8726646   1.5707963   -2.8429944763e-06    9.5347098741e-11
   0.8726646   2.0943951   -2.0685434118e-07   -1.9239101492e-06
   0.8726646   2.6179939    6.2751796564e-07   -5.3997537158e-07
   0.8726646   3.1415927    3.3057563025e-07    5.7654303438e-12
   0.8726646   3.6651914    1.0128389645e-07    8.7177670818e-08
   0.8726646   4.1887902   -6.0988922917e-09    5.6658200055e-08
   0.8726646   4.7123890   -3.5639935656e-08    1.6497517076e-13
   0.8726646   5.2359878   -6.0986292181e-09   -5.6658042018e-08
   0.8726646   5.7595865    1.0128474881e-07   -8.7179037710e-08
   1.0471976   0.0000000    3.3057205869e-07   -9.1537925567e-12
   1.0471976   0.5235988    8.0108217666e-07    5.0437544105e-07
   1.0471976   1.0471976    3.8863660658e-07    2.6837530832e-06
   1.0471976   1.5707963   -4.1499362721e-06    2.2403306921e-09
   1.0471976   2.0943951    3.8854765693e-07   -2.6826695782e-06
   1.0471976   2.6179939    8.0111414477e-07   -5.0437473012e-07
   1.0471976   3.1415927    3.3057266202e-07    9.1326042435e-12
   1.0471976   3.6651914    9.9105217466e-08    6.2419230873e-08
   1.0471976   4.1887902    5.5035995754e-09    3.8116993799e-08
   1.0471976   4.7123890   -2.1137368011e-08    7.7651943382e-14
   1.0471976   5.2359878    5.5031836641e-09   -3.8116768215e-08
   1.0471976   5.7595865    9.9104330965e-08   -6.2418241534e-08
   1.2217305   0.0000000    3.3056855395e-07   -8.4839859136e-12
   1.2217305   0.5235988    9.7012609592e-07    3.9854214444e-07
   1.2217305   1.0471976    1.7661256083e-06    3.2199700337e-06
   1.2217305   1.5707963   -9.2998957005e-06   -5.9764217118e-09
   1.2217305   2.0943951    1.7654122114e-06   -3.2237902128e-06
   1.2217305   2.6179939    9.7013860593e-07   -3.9851369084e-07
