#   time = 36.328125,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   0.5235988   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   1.0471976   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   1.5707963   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   2.0943951   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   2.6179939   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   3.1415927   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   3.6651914   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   4.1887902   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   4.7123890   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   5.2359878   -1.4701582276e-07   -2.1461258857e-07
   0.0000000   5.7595865   -1.4701582276e-07   -2.1461258857e-07
   0.1745329   0.0000000    3.2880227528e-07    1.4571850666e-09
   0.1745329   0.5235988    2.0869530464e-07    3.4749189071e-07
   0.1745329   1.0471976   -2.3191405714e-07    4.0474266419e-07
   0.1745329   1.5707963   -4.9108063683e-07   -6.3476445806e-10
   0.1745329   2.0943951   -2.3242458475e-07   -4.0645373067e-07
   0.1745329   2.6179939    2.0907554114e-07   -3.4686639739e-07
   0.1745329   3.1415927    3.2907593819e-07   -1.1333039386e-09
   0.1745329   3.6651914    1.4212870001e-07    2.3244122832e-07
   0.1745329   4.1887902   -1.1740590940e-07    2.0544344914e-07
   0.1745329   4.7123890   -2.2116624578e-07    3.7650037130e-10
   0.1745329   5.2359878   -1.1712046517e-07   -2.0432725175e-07
   0.1745329   5.7595865    1.4197191583e-07   -2.3269367797e-07
   0.3490659   0.0000000    3.3024268181e-07    1.3807611562e-10
   0.3490659   0.5235988    2.6720287757e-07    4.1045516164e-07
   0.3490659   1.0471976   -2.9927449456e-07    5.9097624054e-07
   0.3490659   1.5707963   -7.4304351364e-07   -7.9833265510e-11
   0.3490659   2.0943951   -2.9953284976e-07   -5.9068991536e-07
   0.3490659   2.6179939    2.6715755676e-07   -4.1042183940e-07
   0.3490659   3.1415927    3.3024411018e-07   -1.3661590927e-10
   0.3490659   3.6651914    1.2189743446e-07    1.8730622318e-07
   0.3490659   4.1887902   -7.5157459921e-08    1.4807037379e-07
   0.3490659   4.7123890   -1.4815038844e-07    1.5147195302e-11
   0.3490659   5.2359878   -7.5097364723e-08   -1.4813924634e-07
   0.3490659   5.7595865    1.2191801728e-07   -1.8732078863e-07
   0.5235988   0.0000000    3.3032441481e-07    2.9505765835e-11
   0.5235988   0.5235988    3.5494308238e-07    4.7311393653e-07
   0.5235988   1.0471976   -3.6356131595e-07    8.7237242455e-07
   0.5235988   1.5707963   -1.1417083782e-06   -2.8574336689e-11
   0.5235988   2.0943951   -3.6344422822e-07   -8.7243477322e-07
   0.5235988   2.6179939    3.5493529347e-07   -4.7308940183e-07
   0.5235988   3.1415927    3.3032457010e-07   -2.9468835323e-11
   0.5235988   3.6651914    1.1140511711e-07    1.4847118004e-07
   0.5235988   4.1887902   -4.5033092106e-08    1.0801891881e-07
   0.5235988   4.7123890   -9.7144516041e-08    1.9536369790e-12
   0.5235988   5.2359878   -4.5044595117e-08   -1.0801141299e-07
   0.5235988   5.7595865    1.1140765426e-07   -1.4847798485e-07
   0.6981317   0.0000000    3.3033264339e-07    3.8686984431e-12
   0.6981317   0.5235988    4.7475399361e-07    5.2188939902e-07
   0.6981317   1.0471976   -3.7262647531e-07    1.3008686468e-06
   0.6981317   1.5707963   -1.8032093437e-06   -2.7641631196e-11
   0.6981317   2.0943951   -3.7262555180e-07   -1.3008305349e-06
   0.6981317   2.6179939    4.7475137737e-07   -5.2188936828e-07
   0.6981317   3.1415927    3.3033287952e-07   -3.8477060149e-12
   0.6981317   3.6651914    1.0501269693e-07    1.1545895679e-07
   0.6981317   4.1887902   -2.2649971309e-08    7.8987504924e-08
   0.6981317   4.7123890   -6.0860717554e-08    4.8048553645e-13
   0.6981317   5.2359878   -2.2650221197e-08   -7.8986647065e-08
   0.6981317   5.7595865    1.0501273258e-07   -1.1545965017e-07
   0.8726646   0.0000000    3.3033075254e-07   -5.7822293271e-12
   0.8726646   0.5235988    6.2664071374e-07    5.3920964757e-07
   0.8726646   1.0471976   -2.0574906376e-07    1.9226021145e-06
   0.8726646   1.5707963   -2.9982882505e-06    3.8468527118e-10
   0.8726646   2.0943951   -2.0576035007e-07   -1.9225180668e-06
   0.8726646   2.6179939    6.2663267507e-07   -5.3920467762e-07
   0.8726646   3.1415927    3.3033048395e-07    5.7621954352e-12
   0.8726646   3.6651914    1.0121574805e-07    8.7116735472e-08
   0.8726646   4.1887902   -5.9898559658e-09    5.5726048942e-08
   0.8726646   4.7123890   -3.7474834605e-08    1.7107118690e-13
   0.8726646   5.2359878   -5.9896125907e-09   -5.5725903071e-08
   0.8726646   5.7595865    1.0121656952e-07   -8.7118113900e-08
   1.0471976   0.0000000    3.3032666653e-07   -9.2625255481e-12
   1.0471976   0.5235988    7.9980848934e-07    5.0356035576e-07
   1.0471976   1.0471976    3.8088462921e-07    2.6435146370e-06
   1.0471976   1.5707963   -4.5347419058e-06    5.4710415069e-09
   1.0471976   2.0943951    3.8160252590e-07   -2.6481801338e-06
   1.0471976   2.6179939    7.9984557870e-07   -5.0356802568e-07
   1.0471976   3.1415927    3.3032743753e-07    9.1982402397e-12
   1.0471976   3.6651914    9.9014591177e-08    6.2360146192e-08
   1.0471976   4.1887902    5.6868039697e-09    3.9383760145e-08
   1.0471976   4.7123890   -1.9844226057e-08    7.3971090580e-14
   1.0471976   5.2359878    5.6863721524e-09   -3.9383523864e-08
   1.0471976   5.7595865    9.9013717993e-08   -6.2359184905e-08
   1.2217305   0.0000000    3.3032312444e-07   -8.6065324272e-12
   1.2217305   0.5235988    9.6836635666e-07    3.9779220961e-07
   1.2217305   1.0471976    1.7361545854e-06    3.2033336726e-06
   1.2217305   1.5707963   -5.8893355931e-06    7.5780813744e-08
   1.2217305   2.0943951    1.7288830348e-06   -3.1734217035e-06
   1.2217305   2.6179939    9.6840880595e-07   -3.9777389157e-07
   1.2217305   3.1415927    3.3032290747e-07    8.5961698677e-12
   1.2217305   3.6651914    9.7845325164e-08    4.0209405456e-08
   1.2217305   4.1887902    1.4474166191e-08    2.6416526498e-08
   1.2217305   4.7123890   -6.6800973377e-09    2.7966335668e-14
   1.2217305   5.2359878    1.4474063749e-08   -2.6416602927e-08
   1.2217305   5.7595865    9.7844591172e-08   -4.0208802141e-08
   1.3962634   0.0000000    3.3032035249e-07   -5.0734948100e-12
   1.3962634   0.5235988    1.0946223496e-06    2.2164890014e-07
   1.3962634   1.0471976    3.2469992851e-06    1.9823518355e-06
   1.3962634   1.5707963   -2.1168026933e-06   -7.8422883608e-08
   1.3962634   2.0943951    3.2905708314e-06   -2.0310252041e-06
   1.3962634   2.6179939    1.0945789322e-06   -2.2162047757e-07
   1.3962634   3.1415927    3.3032114467e-07    5.0797566951e-12
   1.3962634   3.6651914    9.7321047137e-08    1.9712522773e-08
   1.3962634   4.1887902    1.8771660811e-08    1.2413767663e-08
   1.3962634   4.7123890   -1.7200417032e-09    1.2001959100e-14
   1.3962634   5.2359878    1.8771502011e-08   -1.2413736565e-08
   1.3962634   5.7595865    9.7320867731e-08   -1.9712594304e-08
   1.5707963   0.0000000    3.3031968185e-07   -5.5797018840e-16
   1.5707963   0.5235988    1.1418301828e-06   -1.2769951974e-13
   1.5707963   1.0471976    4.5380568019e-06    5.4878504298e-09
   1.5707963   1.5707963   -4.4078711722e-10   -1.7203000953e-08
   1.5707963   2.0943951    4.6049567354e-06   -5.2338972440e-09
   1.5707963   2.6179939    1.1417530448e-06    6.6248405931e-13
   1.5707963   3.1415927    3.3031931617e-07    4.4824640212e-18
   1.5707963   3.6651914    9.7171157312e-08   -1.9775504334e-14
   1.5707963   4.1887902    1.9846243562e-08   -1.0351513781e-14
   1.5707963   4.7123890   -1.5353981818e-12    3.1045019743e-19
   1.5707963   5.2359878    1.9846255094e-08    7.8192929185e-15
   1.5707963   5.7595865    9.7170775007e-08    1.5337823151e-14
   1.7453293   0.0000000    3.3032014493e-07    5.0798640905e-12
   1.7453293   0.5235988    1.0946024224e-06   -2.2164291460e-07
   1.7453293   1.0471976    3.2742342014e-06   -1.9866589600e-06
   1.7453293   1.5707963   -1.8273982833e-06    6.6677826160e-08
   1.7453293   2.0943951    3.3155044387e-06    2.0325520777e-06
   1.7453293   2.6179939    1.0945770220e-06    2.2161544417e-07
   1.7453293   3.1415927    3.3032096765e-07   -5.0796271073e-12
   1.7453293   3.6651914    9.7320961282e-08   -1.9712443554e-08
   1.7453293   4.1887902    1.8771548628e-08   -1.2413725345e-08
   1.7453293   4.7123890   -1.7201438800e-09   -1.1995365399e-14
   1.7453293   5.2359878    1.8771387429e-08    1.2413698898e-08
   1.7453293   5.7595865    9.7320782121e-08    1.9712507672e-08
   1.9198622   0.0000000    3.3032285917e-07    8.6121888088e-12
   1.9198622   0.5235988    9.6836542450e-07   -3.9777101266e-07
   1.9198622   1.0471976    1.7210990209e-06   -3.1787246035e-06
   1.9198622   1.5707963   -6.0789199397e-06   -7.7392798507e-08
   1.9198622   2.0943951    1.7150349981e-06    3.1521838247e-06
   1.9198622   2.6179939    9.6841053626e-07    3.9776751009e-07
   1.9198622   3.1415927    3.3032268938e-07   -8.5958016703e-12
   1.9198622   3.6651914    9.7845330328e-08   -4.0208974579e-08
   1.9198622   4.1887902    1.4474237508e-08   -2.6416286878e-08
   1.9198622   4.7123890   -6.6800267194e-09   -2.8008427486e-14
   1.9198622   5.2359878    1.4474131193e-08    2.6416361886e-08
   1.9198622   5.7595865    9.7844632182e-08    4.0208379979e-08
   2.0943951   0.0000000    3.3032683242e-07    9.2125155042e-12
   2.0943951   0.5235988    7.9981619974e-07   -5.0354828377e-07
   2.0943951   1.0471976    3.8188585980e-07   -2.6488093801e-06
   2.0943951   1.5707963   -4.6014949712e-06   -5.2040891642e-09
   2.0943951   2.0943951    3.8241656932e-07    2.6522946468e-06
   2.0943951   2.6179939    7.9983874969e-07    5.0355886439e-07
   2.0943951   3.1415927    3.3032744453e-07   -9.2064325200e-12
   2.0943951   3.6651914    9.9014614231e-08   -6.2360137919e-08
   2.0943951   4.1887902    5.6868398872e-09   -3.9383754649e-08
   2.0943951   4.7123890   -1.9844185366e-08   -7.3601402772e-14
   2.0943951   5.2359878    5.6864090175e-09    3.9383515148e-08
   2.0943951   5.7595865    9.9013706275e-08    6.2359147615e-08
   2.2689280   0.0000000    3.3033098303e-07    5.7634447518e-12
   2.2689280   0.5235988    6.2665211222e-07   -5.3921120476e-07
   2.2689280   1.0471976   -2.0561020431e-07   -1.9224766766e-06
   2.2689280   1.5707963   -2.9973094369e-06   -3.0887721878e-10
   2.2689280   2.0943951   -2.0564529439e-07    1.9225232110e-06
   2.2689280   2.6179939    6.2663618461e-07    5.3920096792e-07
   2.2689280   3.1415927    3.3033051404e-07   -5.7657647864e-12
   2.2689280   3.6651914    1.0121583159e-07   -8.7116676113e-08
   2.2689280   4.1887902   -5.9897133165e-09   -5.5726013241e-08
   2.2689280   4.7123890   -3.7474668132e-08   -1.7171468056e-13
   2.2689280   5.2359878   -5.9894577340e-09    5.5725862816e-08
   2.2689280   5.7595865    1.0121670249e-07    8.7118081852e-08
   2.4434610   0.0000000    3.3033237546e-07   -3.8564825330e-12
   2.4434610   0.5235988    4.7474958102e-07   -5.2189063092e-07
   2.4434610   1.0471976   -3.7264684915e-07   -1.3008178186e-06
   2.4434610   1.5707963   -1.8022478839e-06    2.9798599581e-12
   2.4434610   2.0943951   -3.7261725941e-07    1.3007735938e-06
   2.4434610   2.6179939    4.7475075563e-07    5.2188653165e-07
   2.4434610   3.1415927    3.3033241146e-07    3.8511746044e-12
   2.4434610   3.6651914    1.0501261420e-07   -1.1545872513e-07
   2.4434610   4.1887902   -2.2650020666e-08   -7.8987381736e-08
   2.4434610   4.7123890   -6.0860770185e-08   -4.7774050127e-13
   2.4434610   5.2359878   -2.2650274145e-08    7.8986508619e-08
   2.4434610   5.7595865    1.0501259155e-07    1.1545942844e-07
   2.6179939   0.0000000    3.3032518830e-07   -2.9443821628e-11
   2.6179939   0.5235988    3.5494558057e-07   -4.7311779802e-07
   2.6179939   1.0471976   -3.6357138852e-07   -8.7234575650e-07
   2.6179939   1.5707963   -1.1416314237e-06    2.9046744047e-11
