#   time = 51.562500,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   0.5235988   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   1.0471976   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   1.5707963   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   2.0943951   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   2.6179939   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   3.1415927   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   3.6651914   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   4.1887902   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   4.7123890   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   5.2359878   -1.4653710600e-07   -2.1391467592e-07
   0.0000000   5.7595865   -1.4653710600e-07   -2.1391467592e-07
   0.1745329   0.0000000    3.2775880666e-07    1.4508509543e-09
   0.1745329   0.5235988    2.0791977899e-07    3.4615546921e-07
   0.1745329   1.0471976   -2.3101703228e-07    4.0320631260e-07
   0.1745329   1.5707963   -4.8932796077e-07   -6.3242601439e-10
   0.1745329   2.0943951   -2.3152630902e-07   -4.0491164288e-07
   0.1745329   2.6179939    2.0829945898e-07   -3.4553452501e-07
   0.1745329   3.1415927    3.2803057819e-07   -1.1281851650e-09
   0.1745329   3.6651914    1.4171518243e-07    2.3173201527e-07
   0.1745329   4.1887902   -1.1703487989e-07    2.0482635176e-07
   0.1745329   4.7123890   -2.2052684677e-07    3.7539961087e-10
   0.1745329   5.2359878   -1.1675031941e-07   -2.0371352343e-07
   0.1745329   5.7595865    1.4155893773e-07   -2.3198355266e-07
   0.3490659   0.0000000    3.2919374882e-07    1.3646582881e-10
   0.3490659   0.5235988    2.6618173297e-07    4.0880839448e-07
   0.3490659   1.0471976   -2.9698288428e-07    5.8602625502e-07
   0.3490659   1.5707963   -7.3956749780e-07   -7.3026553283e-11
   0.3490659   2.0943951   -2.9725519699e-07   -5.8579463730e-07
   0.3490659   2.6179939    2.6613679610e-07   -4.0877774403e-07
   0.3490659   3.1415927    3.2919456179e-07   -1.3501475118e-10
   0.3490659   3.6651914    1.2155648896e-07    1.8676423892e-07
   0.3490659   4.1887902   -7.5033045619e-08    1.4786310394e-07
   0.3490659   4.7123890   -1.4742280521e-07    1.5152877194e-11
   0.3490659   5.2359878   -7.4972929934e-08   -1.4793192956e-07
   0.3490659   5.7595865    1.2157701005e-07   -1.8677865906e-07
   0.5235988   0.0000000    3.2926926888e-07    2.9907322508e-11
   0.5235988   0.5235988    3.5356172503e-07    4.7107227532e-07
   0.5235988   1.0471976   -3.6160854747e-07    8.7190919667e-07
   0.5235988   1.5707963   -1.0965615659e-06   -3.0258562517e-11
   0.5235988   2.0943951   -3.6137566902e-07   -8.7135820271e-07
   0.5235988   2.6179939    3.5351211146e-07   -4.7102576013e-07
