#   time = 29.296875,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   0.5235988   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   1.0471976   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   1.5707963   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   2.0943951   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   2.6179939   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   3.1415927   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   3.6651914   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   4.1887902   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   4.7123890   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   5.2359878   -1.4724183186e-07   -2.1493786803e-07
   0.0000000   5.7595865   -1.4724183186e-07   -2.1493786803e-07
   0.1745329   0.0000000    3.2929098066e-07    1.4598589429e-09
   0.1745329   0.5235988    2.0903428174e-07    3.4807863883e-07
   0.1745329   1.0471976   -2.3235329899e-07    4.0548183037e-07
   0.1745329   1.5707963   -4.9202167975e-07   -6.3612069765e-10
   0.1745329   2.0943951   -2.3286484331e-07   -4.0719616164e-07
   0.1745329   2.6179939    2.0941525566e-07   -3.4745211021e-07
   0.1745329   3.1415927    3.2956513045e-07   -1.1354201444e-09
   0.1745329   3.6651914    1.4231590470e-07    2.3275942361e-07
   0.1745329   4.1887902   -1.1756319227e-07    2.0570509883e-07
   0.1745329   4.7123890   -2.2144715568e-07    3.7698584036e-10
   0.1745329   5.2359878   -1.1727725255e-07   -2.0458733769e-07
   0.1745329   5.7595865    1.4215890479e-07   -2.3301220355e-07
   0.3490659   0.0000000    3.3073301752e-07    1.3804251287e-10
   0.3490659   0.5235988    2.6769695951e-07    4.1123913075e-07
   0.3490659   1.0471976   -3.0000539877e-07    5.9237658500e-07
   0.3490659   1.5707963   -7.4497599114e-07   -8.0102497189e-11
   0.3490659   2.0943951   -3.0026470309e-07   -5.9208932117e-07
   0.3490659   2.6179939    2.6765171276e-07   -4.1120588160e-07
   0.3490659   3.1415927    3.3073452776e-07   -1.3656438354e-10
   0.3490659   3.6651914    1.2204431691e-07    1.8754257059e-07
   0.3490659   4.1887902   -7.5243468897e-08    1.4823063417e-07
   0.3490659   4.7123890   -1.4830594830e-07    1.5180081242e-11
   0.3490659   5.2359878   -7.5183243260e-08   -1.4829962603e-07
   0.3490659   5.7595865    1.2206493122e-07   -1.8755711608e-07
   0.5235988   0.0000000    3.3081476566e-07    2.9175064445e-11
   0.5235988   0.5235988    3.5570159280e-07    4.7414823764e-07
   0.5235988   1.0471976   -3.6477025369e-07    8.7516526935e-07
   0.5235988   1.5707963   -1.1457179308e-06   -2.9482707662e-11
   0.5235988   2.0943951   -3.6465432417e-07   -8.7523521725e-07
   0.5235988   2.6179939    3.5569216445e-07   -4.7412357567e-07
   0.5235988   3.1415927    3.3081473860e-07   -2.9195303060e-11
   0.5235988   3.6651914    1.1153003914e-07    1.4864500896e-07
   0.5235988   4.1887902   -4.5105123347e-08    1.0817937595e-07
   0.5235988   4.7123890   -9.7186461095e-08    1.9568752857e-12
   0.5235988   5.2359878   -4.5116634933e-08   -1.0817189712e-07
   0.5235988   5.7595865    1.1153265966e-07   -1.4865187601e-07
   0.6981317   0.0000000    3.3082268461e-07    3.6696439252e-12
   0.6981317   0.5235988    4.7591867563e-07    5.2320550391e-07
   0.6981317   1.0471976   -3.7439902898e-07    1.3066525777e-06
   0.6981317   1.5707963   -1.8053756619e-06   -2.8023264012e-11
   0.6981317   2.0943951   -3.7439191077e-07   -1.3066525855e-06
   0.6981317   2.6179939    4.7591924930e-07   -5.2320060777e-07
   0.6981317   3.1415927    3.3082280632e-07   -3.6662749742e-12
   0.6981317   3.6651914    1.0511827013e-07    1.1557963397e-07
   0.6981317   4.1887902   -2.2590813053e-08    7.8788079588e-08
   0.6981317   4.7123890   -6.1486596924e-08    4.8241457205e-13
   0.6981317   5.2359878   -2.2591068889e-08   -7.8787201064e-08
   0.6981317   5.7595865    1.0511821270e-07   -1.1558034115e-07
   0.8726646   0.0000000    3.3082074384e-07   -5.7647681259e-12
   0.8726646   0.5235988    6.2840971395e-07    5.4075849644e-07
   0.8726646   1.0471976   -2.0746453039e-07    1.9314795840e-06
   0.8726646   1.5707963   -2.9316048427e-06   -2.0398004399e-10
   0.8726646   2.0943951   -2.0748772102e-07   -1.9314755509e-06
   0.8726646   2.6179939    6.2840086231e-07   -5.4074785256e-07
   0.8726646   3.1415927    3.3082034264e-07    5.7678547082e-12
   0.8726646   3.6651914    1.0132910460e-07    8.7217993308e-08
   0.8726646   4.1887902   -6.1128238408e-09    5.6741316033e-08
   0.8726646   4.7123890   -3.6181329498e-08    1.6715532697e-13
   0.8726646   5.2359878   -6.1125635729e-09   -5.6741163670e-08
   0.8726646   5.7595865    1.0132999617e-07   -8.7219421160e-08
   1.0471976   0.0000000    3.3081687559e-07   -9.0404071813e-12
   1.0471976   0.5235988    8.0235806556e-07    5.0518750135e-07
   1.0471976   1.0471976    3.9003710092e-07    2.6961479998e-06
   1.0471976   1.5707963   -5.0713621582e-06   -2.4086084917e-09
   1.0471976   2.0943951    3.9015912608e-07   -2.6962702784e-06
   1.0471976   2.6179939    8.0238648238e-07   -5.0518819802e-07
   1.0471976   3.1415927    3.3081745763e-07    9.0511156252e-12
   1.0471976   3.6651914    9.9159208105e-08    6.2454513697e-08
   1.0471976   4.1887902    5.6347052793e-09    3.9029842418e-08
   1.0471976   4.7123890   -1.9164132634e-08    7.1596875944e-14
   1.0471976   5.2359878    5.6342794913e-09   -3.9029613840e-08
   1.0471976   5.7595865    9.9158305708e-08   -6.2453505535e-08
   1.2217305   0.0000000    3.3081333222e-07   -8.3992123152e-12
   1.2217305   0.5235988    9.7181669424e-07    3.9923417519e-07
   1.2217305   1.0471976    1.7404359824e-06    3.1647861641e-06
   1.2217305   1.5707963   -8.8255907863e-06   -1.1312753387e-08
   1.2217305   2.0943951    1.7414860757e-06   -3.1668973677e-06
   1.2217305   2.6179939    9.7183578481e-07   -3.9922181703e-07
   1.2217305   3.1415927    3.3081313977e-07    8.3893308778e-12
   1.2217305   3.6651914    9.7969446408e-08    4.0261178113e-08
   1.2217305   4.1887902    1.3062657280e-08    2.3843704285e-08
   1.2217305   4.7123890   -9.3337917987e-09    3.7195323307e-14
   1.2217305   5.2359878    1.3062546439e-08   -2.3843750980e-08
   1.2217305   5.7595865    9.7968736835e-08   -4.0260590571e-08
   1.3962634   0.0000000    3.3081077684e-07   -4.9444487339e-12
   1.3962634   0.5235988    1.0985306621e-06    2.2240615267e-07
   1.3962634   1.0471976    3.8344424676e-06    2.5699833891e-06
   1.3962634   1.5707963    6.4537982600e-08   -1.2406682215e-08
   1.3962634   2.0943951    3.8303239488e-06   -2.5644352500e-06
   1.3962634   2.6179939    1.0985114969e-06   -2.2239846238e-07
   1.3962634   3.1415927    3.3081155188e-07    4.9388416470e-12
   1.3962634   3.6651914    9.7384213325e-08    1.9725564170e-08
   1.3962634   4.1887902    1.7540813077e-08    1.1601510591e-08
   1.3962634   4.7123890   -2.1932744409e-09    1.4689353253e-14
   1.3962634   5.2359878    1.7540671351e-08   -1.1601473886e-08
   1.3962634   5.7595865    9.7384140161e-08   -1.9725557441e-08
   1.5707963   0.0000000    3.3081022390e-07    3.4662074260e-16
   1.5707963   0.5235988    1.1458347361e-06   -8.7772258148e-13
   1.5707963   1.0471976    5.0747986420e-06   -2.3444521895e-09
   1.5707963   1.5707963    5.6695495915e-10   -3.4153200446e-09
   1.5707963   2.0943951    5.0390108107e-06    1.3956668493e-09
   1.5707963   2.6179939    1.1458302111e-06    7.7603205031e-13
   1.5707963   3.1415927    3.3080979251e-07   -2.0370500657e-17
   1.5707963   3.6651914    9.7208713996e-08   -1.9869736723e-14
   1.5707963   4.1887902    1.9164912765e-08   -1.0164338006e-14
   1.5707963   4.7123890   -1.5425187434e-12   -4.0334641329e-18
   1.5707963   5.2359878    1.9164950187e-08    1.0093964626e-14
   1.5707963   5.7595865    9.7208443716e-08    1.8785869988e-14
   1.7453293   0.0000000    3.3081062290e-07    4.9411380330e-12
   1.7453293   0.5235988    1.0985279116e-06   -2.2240308194e-07
   1.7453293   1.0471976    3.8294887457e-06   -2.5655813559e-06
   1.7453293   1.5707963   -5.4038467161e-07    4.8456852863e-08
   1.7453293   2.0943951    3.8281302610e-06    2.5631663441e-06
   1.7453293   2.6179939    1.0985078815e-06    2.2239551081e-07
   1.7453293   3.1415927    3.3081137237e-07   -4.9387827530e-12
   1.7453293   3.6651914    9.7384127031e-08   -1.9725484559e-08
   1.7453293   4.1887902    1.7540706601e-08   -1.1601470001e-08
   1.7453293   4.7123890   -2.1933997753e-09   -1.4692124002e-14
   1.7453293   5.2359878    1.7540564864e-08    1.1601433673e-08
   1.7453293   5.7595865    9.7384053766e-08    1.9725483437e-08
   1.9198622   0.0000000    3.3081314588e-07    8.3900921725e-12
   1.9198622   0.5235988    9.7181272494e-07   -3.9921774878e-07
   1.9198622   1.0471976    1.7409545457e-06   -3.1655878675e-06
