#    time = 5.859375,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   0.5235988   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   1.0471976   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   1.5707963   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   2.0943951   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   2.6179939   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   3.1415927   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   3.6651914   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   4.1887902   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   4.7123890   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   5.2359878   -1.4799018723e-07   -2.1601203752e-07
   0.0000000   5.7595865   -1.4799018723e-07   -2.1601203752e-07
   0.1745329   0.0000000    3.3090415842e-07    1.4687743586e-09
   0.1745329   0.5235988    2.1015053571e-07    3.5001570944e-07
   0.1745329   1.0471976   -2.3380797553e-07    4.0792429116e-07
   0.1745329   1.5707963   -4.9513591916e-07   -6.4060285851e-10
   0.1745329   2.0943951   -2.3432276628e-07   -4.0964933059e-07
   0.1745329   2.6179939    2.1053388329e-07   -3.4938560057e-07
   0.1745329   3.1415927    3.3117970635e-07   -1.1425250846e-09
   0.1745329   3.6651914    1.4293401633e-07    2.3381210533e-07
   0.1745329   4.1887902   -1.1808369862e-07    2.0656953256e-07
   0.1745329   4.7123890   -2.2237436363e-07    3.7856823026e-10
   0.1745329   5.2359878   -1.1779622329e-07   -2.0544665763e-07
   0.1745329   5.7595865    1.4277630061e-07   -2.3406613896e-07
   0.3490659   0.0000000    3.3235185952e-07    1.3812730664e-10
   0.3490659   0.5235988    2.6932765941e-07    4.1382997719e-07
   0.3490659   1.0471976   -3.0241458505e-07    5.9696999456e-07
   0.3490659   1.5707963   -7.5137025955e-07   -8.1001301993e-11
   0.3490659   2.0943951   -3.0267657192e-07   -5.9667968902e-07
   0.3490659   2.6179939    2.6928199516e-07   -4.1379638324e-07
   0.3490659   3.1415927    3.3235333913e-07   -1.3664564235e-10
   0.3490659   3.6651914    1.2252822133e-07    1.8832224020e-07
   0.3490659   4.1887902   -7.5539649618e-08    1.4878029804e-07
   0.3490659   4.7123890   -1.4885100737e-07    1.5246983819e-11
   0.3490659   5.2359878   -7.5479150804e-08   -1.4884961544e-07
   0.3490659   5.7595865    1.2254894830e-07   -1.8833689481e-07
   0.5235988   0.0000000    3.3243302628e-07    2.8471396487e-11
   0.5235988   0.5235988    3.5819196974e-07    4.7756074492e-07
   0.5235988   1.0471976   -3.6873466296e-07    8.8435396788e-07
   0.5235988   1.5707963   -1.1601443054e-06   -3.0006370186e-11
   0.5235988   2.0943951   -3.6861594068e-07   -8.8442391591e-07
   0.5235988   2.6179939    3.5818269914e-07   -4.7753576654e-07
   0.5235988   3.1415927    3.3243305508e-07   -2.8482620629e-11
   0.5235988   3.6651914    1.1194364772e-07    1.4922188573e-07
   0.5235988   4.1887902   -4.5266910473e-08    1.0853977222e-07
   0.5235988   4.7123890   -9.7506803249e-08    1.9679969990e-12
   0.5235988   5.2359878   -4.5278490972e-08   -1.0853224413e-07
   0.5235988   5.7595865    1.1194625602e-07   -1.4922878831e-07
   0.6981317   0.0000000    3.3244041083e-07    3.1513027591e-12
