#   time = 39.843750,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   0.5235988   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   1.0471976   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   1.5707963   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   2.0943951   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   2.6179939   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   3.1415927   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   3.6651914   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   4.1887902   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   4.7123890   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   5.2359878   -1.4690260528e-07   -2.1444966573e-07
   0.0000000   5.7595865   -1.4690260528e-07   -2.1444966573e-07
   0.1745329   0.0000000    3.2855723400e-07    1.4558609813e-09
   0.1745329   0.5235988    2.0852612837e-07    3.4719889422e-07
   0.1745329   1.0471976   -2.3169245665e-07    4.0436996066e-07
   0.1745329   1.5707963   -4.9060375094e-07   -6.3407738636e-10
   0.1745329   2.0943951   -2.3220255579e-07   -4.0607946862e-07
   0.1745329   2.6179939    2.0890601248e-07   -3.4657398055e-07
   0.1745329   3.1415927    3.2883070613e-07   -1.1322524008e-09
   0.1745329   3.6651914    1.4203435200e-07    2.3228080200e-07
   0.1745329   4.1887902   -1.1732672371e-07    2.0531165679e-07
   0.1745329   4.7123890   -2.2102688249e-07    3.7627827455e-10
   0.1745329   5.2359878   -1.1704148208e-07   -2.0419621123e-07
   0.1745329   5.7595865    1.4187769769e-07   -2.3253304758e-07
   0.3490659   0.0000000    3.2999685568e-07    1.3811758999e-10
   0.3490659   0.5235988    2.6695307666e-07    4.1006025176e-07
   0.3490659   1.0471976   -2.9891404196e-07    5.9029235781e-07
   0.3490659   1.5707963   -7.4200112121e-07   -7.9832625613e-11
   0.3490659   2.0943951   -2.9917162980e-07   -5.9000562001e-07
   0.3490659   2.6179939    2.6690772768e-07   -4.1002691069e-07
   0.3490659   3.1415927    3.2999836804e-07   -1.3663487524e-10
   0.3490659   3.6651914    1.2182404765e-07    1.8718860036e-07
   0.3490659   4.1887902   -7.5107380235e-08    1.4797903317e-07
   0.3490659   4.7123890   -1.4802411861e-07    1.5157443781e-11
   0.3490659   5.2359878   -7.5047294995e-08   -1.4804788393e-07
   0.3490659   5.7595865    1.2184464879e-07   -1.8720315599e-07
   0.5235988   0.0000000    3.3007885517e-07    2.9510921621e-11
   0.5235988   0.5235988    3.5456346040e-07    4.7259371331e-07
   0.5235988   1.0471976   -3.6299977912e-07    8.7117661849e-07
   0.5235988   1.5707963   -1.1379261478e-06   -3.3671285928e-11
   0.5235988   2.0943951   -3.6287994470e-07   -8.7122537097e-07
   0.5235988   2.6179939    3.5455479688e-07   -4.7256955378e-07
   0.5235988   3.1415927    3.3007887785e-07   -2.9582598222e-11
   0.5235988   3.6651914    1.1134698247e-07    1.4839058130e-07
   0.5235988   4.1887902   -4.5060320703e-08    1.0807653216e-07
   0.5235988   4.7123890   -9.7290103771e-08    1.9458626870e-12
   0.5235988   5.2359878   -4.5071824720e-08   -1.0806905197e-07
   0.5235988   5.7595865    1.1134958790e-07   -1.4839748111e-07
   0.6981317   0.0000000    3.3008696664e-07    3.9338900022e-12
   0.6981317   0.5235988    4.7417398347e-07    5.2123237892e-07
   0.6981317   1.0471976   -3.7174688911e-07    1.2962224292e-06
   0.6981317   1.5707963   -1.7708554472e-06   -1.9570078008e-10
   0.6981317   2.0943951   -3.7175502725e-07   -1.2964501229e-06
   0.6981317   2.6179939    4.7416866333e-07   -5.2123584207e-07
   0.6981317   3.1415927    3.3008724639e-07   -3.9241968686e-12
   0.6981317   3.6651914    1.0493642018e-07    1.1537093861e-07
   0.6981317   4.1887902   -2.2483928722e-08    7.8446930216e-08
   0.6981317   4.7123890   -6.0537909692e-08    4.7536881604e-13
   0.6981317   5.2359878   -2.2484152336e-08   -7.8446010775e-08
   0.6981317   5.7595865    1.0493631408e-07   -1.1537151899e-07
   0.8726646   0.0000000    3.3008510054e-07   -5.7638789653e-12
   0.8726646   0.5235988    6.2575451259e-07    5.3843298365e-07
   0.8726646   1.0471976   -2.0495333383e-07    1.9032659696e-06
