#   time = 18.750000,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   0.5235988   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   1.0471976   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   1.5707963   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   2.0943951   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   2.6179939   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   3.1415927   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   3.6651914   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   4.1887902   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   4.7123890   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   5.2359878   -1.4757969719e-07   -2.1542325210e-07
   0.0000000   5.7595865   -1.4757969719e-07   -2.1542325210e-07
   0.1745329   0.0000000    3.3002009723e-07    1.4638399334e-09
   0.1745329   0.5235988    2.0953914209e-07    3.4895400180e-07
   0.1745329   1.0471976   -2.3301041297e-07    4.0658599771e-07
   0.1745329   1.5707963   -4.9342928651e-07   -6.3814728715e-10
   0.1745329   2.0943951   -2.3352341971e-07   -4.0830516795e-07
   0.1745329   2.6179939    2.0992118502e-07   -3.4832584418e-07
   0.1745329   3.1415927    3.3029486675e-07   -1.1385848814e-09
   0.1745329   3.6651914    1.4259527805e-07    2.3323493860e-07
   0.1745329   4.1887902   -1.1779813486e-07    2.0609551361e-07
   0.1745329   4.7123890   -2.2186575053e-07    3.7769910818e-10
   0.1745329   5.2359878   -1.1751150441e-07   -2.0497544383e-07
   0.1745329   5.7595865    1.4243795573e-07   -2.3348829449e-07
   0.3490659   0.0000000    3.3146465768e-07    1.3800786221e-10
   0.3490659   0.5235988    2.6843477194e-07    4.1241029399e-07
   0.3490659   1.0471976   -3.0109380962e-07    5.9445353509e-07
   0.3490659   1.5707963   -7.4786691168e-07   -8.0506867806e-11
   0.3490659   2.0943951   -3.0135429380e-07   -5.9416487189e-07
   0.3490659   2.6179939    2.6838932341e-07   -4.1237687194e-07
   0.3490659   3.1415927    3.3146613008e-07   -1.3653285579e-10
   0.3490659   3.6651914    1.2226295244e-07    1.8789466785e-07
   0.3490659   4.1887902   -7.5377179571e-08    1.4847889507e-07
   0.3490659   4.7123890   -1.4855247932e-07    1.5209376767e-11
   0.3490659   5.2359878   -7.5316837774e-08   -1.4854803148e-07
   0.3490659   5.7595865    1.2228361648e-07   -1.8790927506e-07
   0.5235988   0.0000000    3.3154604246e-07    2.8803669991e-11
   0.5235988   0.5235988    3.5682818325e-07    4.7569099628e-07
   0.5235988   1.0471976   -3.6656232549e-07    8.7932534697e-07
   0.5235988   1.5707963   -1.1522328806e-06   -2.9648722200e-11
   0.5235988   2.0943951   -3.6644496995e-07   -8.7939473690e-07
   0.5235988   2.6179939    3.5681898817e-07   -4.7566621222e-07
   0.5235988   3.1415927    3.3154607603e-07   -2.8813198534e-11
   0.5235988   3.6651914    1.1171681172e-07    1.4890539682e-07
   0.5235988   4.1887902   -4.5176926478e-08    1.0833950173e-07
   0.5235988   4.7123890   -9.7329328681e-08    1.9625245908e-12
   0.5235988   5.2359878   -4.5188470506e-08   -1.0833199540e-07
   0.5235988   5.7595865    1.1171940979e-07   -1.4891226984e-07
   0.6981317   0.0000000    3.3155374652e-07    3.4053909133e-12
   0.6981317   0.5235988    4.7765657742e-07    5.2515763095e-07
   0.6981317   1.0471976   -3.7703968537e-07    1.3154253048e-06
   0.6981317   1.5707963   -1.8214395532e-06   -2.5486828478e-11
   0.6981317   2.0943951   -3.7703059065e-07   -1.3154478707e-06
   0.6981317   2.6179939    4.7765677009e-07   -5.2515346630e-07
   0.6981317   3.1415927    3.3155384363e-07   -3.3997433853e-12
   0.6981317   3.6651914    1.0528586163e-07    1.1577175428e-07
