#   time = 30.468750,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   0.5235988   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   1.0471976   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   1.5707963   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   2.0943951   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   2.6179939   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   3.1415927   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   3.6651914   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   4.1887902   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   4.7123890   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   5.2359878   -1.4720420489e-07   -2.1488376957e-07
   0.0000000   5.7595865   -1.4720420489e-07   -2.1488376957e-07
   0.1745329   0.0000000    3.2920969312e-07    1.4594181883e-09
   0.1745329   0.5235988    2.0897795004e-07    3.4798103581e-07
   0.1745329   1.0471976   -2.3227997021e-07    4.0535850153e-07
   0.1745329   1.5707963   -4.9186449701e-07   -6.3589242922e-10
   0.1745329   2.0943951   -2.3279135707e-07   -4.0707229820e-07
   0.1745329   2.6179939    2.0935880786e-07   -3.4735468579e-07
   0.1745329   3.1415927    3.2948376838e-07   -1.1350700177e-09
   0.1745329   3.6651914    1.4228473595e-07    2.3270641205e-07
   0.1745329   4.1887902   -1.1753704644e-07    2.0566161564e-07
   0.1745329   4.7123890   -2.2140057918e-07    3.7690568727e-10
   0.1745329   5.2359878   -1.1725117702e-07   -2.0454410636e-07
   0.1745329   5.7595865    1.4212777081e-07   -2.3295912912e-07
   0.3490659   0.0000000    3.3065144729e-07    1.3804468135e-10
   0.3490659   0.5235988    2.6761453533e-07    4.1110845908e-07
   0.3490659   1.0471976   -2.9988409184e-07    5.9214510872e-07
   0.3490659   1.5707963   -7.4465126018e-07   -8.0056275675e-11
   0.3490659   2.0943951   -3.0014326134e-07   -5.9185797809e-07
   0.3490659   2.6179939    2.6756934954e-07   -4.1107525366e-07
   0.3490659   3.1415927    3.3065295567e-07   -1.3656867821e-10
   0.3490659   3.6651914    1.2201996084e-07    1.8750337748e-07
   0.3490659   4.1887902   -7.5228371685e-08    1.4820258786e-07
   0.3490659   4.7123890   -1.4827846356e-07    1.5178346615e-11
   0.3490659   5.2359878   -7.5168153536e-08   -1.4827156143e-07
   0.3490659   5.7595865    1.2204055703e-07   -1.8751792398e-07
   0.5235988   0.0000000    3.3073320494e-07    2.9227494898e-11
   0.5235988   0.5235988    3.5557592645e-07    4.7397638113e-07
   0.5235988   1.0471976   -3.6457096497e-07    8.7470534773e-07
   0.5235988   1.5707963   -1.1449794911e-06   -2.9523956323e-11
   0.5235988   2.0943951   -3.6445523409e-07   -8.7477527099e-07
   0.5235988   2.6179939    3.5556646976e-07   -4.7395160623e-07
   0.5235988   3.1415927    3.3073318820e-07   -2.9239682996e-11
   0.5235988   3.6651914    1.1150913504e-07    1.4861586064e-07
   0.5235988   4.1887902   -4.5098066654e-08    1.0816364991e-07
   0.5235988   4.7123890   -9.7156274735e-08    1.9568131318e-12
   0.5235988   5.2359878   -4.5109567283e-08   -1.0815617859e-07
   0.5235988   5.7595865    1.1151174756e-07   -1.4862270742e-07
   0.6981317   0.0000000    3.3074123409e-07    3.6918389019e-12
   0.6981317   0.5235988    4.7572453200e-07    5.2298706022e-07
   0.6981317   1.0471976   -3.7410469998e-07    1.3056426078e-06
   0.6981317   1.5707963   -1.8027625775e-06   -3.2615137972e-11
   0.6981317   2.0943951   -3.7410004907e-07   -1.3056461538e-06
   0.6981317   2.6179939    4.7572531542e-07   -5.2298272089e-07
   0.6981317   3.1415927    3.3074128384e-07   -3.6973563466e-12
   0.6981317   3.6651914    1.0509933852e-07    1.1555792988e-07
   0.6981317   4.1887902   -2.2583401474e-08    7.8764145159e-08
   0.6981317   4.7123890   -6.1565301402e-08    4.8254338072e-13
   0.6981317   5.2359878   -2.2583657852e-08   -7.8763271406e-08
   0.6981317   5.7595865    1.0509929099e-07   -1.1555865339e-07
   0.8726646   0.0000000    3.3073930179e-07   -5.7551936050e-12
   0.8726646   0.5235988    6.2811522196e-07    5.4050062935e-07
   0.8726646   1.0471976   -2.0721681352e-07    1.9293279894e-06
   0.8726646   1.5707963   -2.9076034395e-06   -2.8543490873e-10
   0.8726646   2.0943951   -2.0724294170e-07   -1.9292947927e-06
   0.8726646   2.6179939    6.2810699031e-07   -5.4049042792e-07
   0.8726646   3.1415927    3.3073882676e-07    5.7683893801e-12
   0.8726646   3.6651914    1.0131344509e-07    8.7204016488e-08
   0.8726646   4.1887902   -6.1195208309e-09    5.6803540836e-08
   0.8726646   4.7123890   -3.5861211800e-08    1.6587303656e-13
   0.8726646   5.2359878   -6.1192588212e-09   -5.6803386304e-08
   0.8726646   5.7595865    1.0131433195e-07   -8.7205429919e-08
   1.0471976   0.0000000    3.3073533774e-07   -9.0735508013e-12
   1.0471976   0.5235988    8.0193330198e-07    5.0491764270e-07
   1.0471976   1.0471976    3.9013714193e-07    2.6952091370e-06
   1.0471976   1.5707963   -4.8671874260e-06   -2.8268755975e-09
   1.0471976   2.0943951    3.9021633395e-07   -2.6948960910e-06
   1.0471976   2.6179939    8.0196221288e-07   -5.0491660455e-07
   1.0471976   3.1415927    3.3073591982e-07    9.0785966249e-12
   1.0471976   3.6651914    9.9145227118e-08    6.2445415242e-08
   1.0471976   4.1887902    5.5875935724e-09    3.8701857935e-08
   1.0471976   4.7123890   -1.9838028314e-08    7.3694685831e-14
   1.0471976   5.2359878    5.5871712945e-09   -3.8701631591e-08
   1.0471976   5.7595865    9.9144332987e-08   -6.2444405967e-08
   1.2217305   0.0000000    3.3073178278e-07   -8.4295452323e-12
   1.2217305   0.5235988    9.7125320164e-07    3.9900313916e-07
   1.2217305   1.0471976    1.7331630229e-06    3.1441973575e-06
   1.2217305   1.5707963   -9.9247139843e-06   -2.3057652376e-08
   1.2217305   2.0943951    1.7357438897e-06   -3.1518919035e-06
   1.2217305   2.6179939    9.7126893019e-07   -3.9898539819e-07
   1.2217305   3.1415927    3.3073157787e-07    8.4239258030e-12
