#   time = 23.437500,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   0.5235988   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   1.0471976   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   1.5707963   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   2.0943951   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   2.6179939   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   3.1415927   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   3.6651914   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   4.1887902   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   4.7123890   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   5.2359878   -1.4742973101e-07   -2.1520790927e-07
   0.0000000   5.7595865   -1.4742973101e-07   -2.1520790927e-07
   0.1745329   0.0000000    3.2969668459e-07    1.4620670716e-09
   0.1745329   0.5235988    2.0931524492e-07    3.4856562986e-07
   0.1745329   1.0471976   -2.3271880426e-07    4.0609617820e-07
   0.1745329   1.5707963   -4.9280486534e-07   -6.3724725484e-10
   0.1745329   2.0943951   -2.3323115939e-07   -4.0781320279e-07
   0.1745329   2.6179939    2.0969680925e-07   -3.4793817853e-07
   0.1745329   3.1415927    3.2997115805e-07   -1.1371761963e-09
   0.1745329   3.6651914    1.4247135600e-07    2.3302393886e-07
   0.1745329   4.1887902   -1.1769384517e-07    2.0592227044e-07
   0.1745329   4.7123890   -2.2167995192e-07    3.7738109474e-10
   0.1745329   5.2359878   -1.1740752258e-07   -2.0480322382e-07
   0.1745329   5.7595865    1.4231417825e-07   -2.3327705402e-07
   0.3490659   0.0000000    3.3114012257e-07    1.3801103381e-10
   0.3490659   0.5235988    2.6810769426e-07    4.1189084112e-07
   0.3490659   1.0471976   -3.0061055202e-07    5.9353154404e-07
   0.3490659   1.5707963   -7.4658296073e-07   -8.0325076338e-11
   0.3490659   2.0943951   -3.0087047557e-07   -5.9324347893e-07
   0.3490659   2.6179939    2.6806231191e-07   -4.1185747756e-07
   0.3490659   3.1415927    3.3114158465e-07   -1.3654020882e-10
   0.3490659   3.6651914    1.2216595903e-07    1.8773841391e-07
   0.3490659   4.1887902   -7.5317876742e-08    1.4836880054e-07
   0.3490659   4.7123890   -1.4844357837e-07    1.5195760947e-11
   0.3490659   5.2359878   -7.5257595450e-08   -1.4843786876e-07
   0.3490659   5.7595865    1.2218660662e-07   -1.8775301373e-07
   0.5235988   0.0000000    3.3122160891e-07    2.8964490304e-11
   0.5235988   0.5235988    3.5632847483e-07    4.7500670514e-07
   0.5235988   1.0471976   -3.6576757377e-07    8.7748255067e-07
   0.5235988   1.5707963   -1.1493215171e-06   -2.9510393069e-11
   0.5235988   2.0943951   -3.6565055291e-07   -8.7755151296e-07
   0.5235988   2.6179939    3.5631936195e-07   -4.7498199808e-07
   0.5235988   3.1415927    3.3122164315e-07   -2.8977450695e-11
   0.5235988   3.6651914    1.1163389644e-07    1.4878976056e-07
   0.5235988   4.1887902   -4.5143871512e-08    1.0826590774e-07
   0.5235988   4.7123890   -9.7263429935e-08    1.9607183374e-12
   0.5235988   5.2359878   -4.5155403348e-08   -1.0825840620e-07
   0.5235988   5.7595865    1.1163648313e-07   -1.4879662958e-07
   0.6981317   0.0000000    3.3122946743e-07    3.5262753738e-12
   0.6981317   0.5235988    4.7688611311e-07    5.2429159613e-07
   0.6981317   1.0471976   -3.7587232098e-07    1.3115506903e-06
   0.6981317   1.5707963   -1.8140947472e-06   -2.5326772853e-11
   0.6981317   2.0943951   -3.7586096970e-07   -1.3115605993e-06
   0.6981317   2.6179939    4.7688627166e-07   -5.2428724874e-07
   0.6981317   3.1415927    3.3122954145e-07   -3.5155528574e-12
   0.6981317   3.6651914    1.0521173766e-07    1.1568677024e-07
   0.6981317   4.1887902   -2.2623367427e-08    7.8891601858e-08
   0.6981317   4.7123890   -6.1468040706e-08    4.8252240298e-13
   0.6981317   5.2359878   -2.2623620758e-08   -7.8890729230e-08
   0.6981317   5.7595865    1.0521172397e-07   -1.1568747159e-07
   0.8726646   0.0000000    3.3122748542e-07   -5.7709790640e-12
   0.8726646   0.5235988    6.2987858432e-07    5.4204566421e-07
   0.8726646   1.0471976   -2.0872413004e-07    1.9419622924e-06
   0.8726646   1.5707963   -2.9411480387e-06   -4.9677411917e-11
   0.8726646   2.0943951   -2.0875510982e-07   -1.9419786180e-06
   0.8726646   2.6179939    6.2986518378e-07   -5.4203214762e-07
   0.8726646   3.1415927    3.3122702087e-07    5.7654270574e-12
   0.8726646   3.6651914    1.0141580541e-07    8.7295489873e-08
   0.8726646   4.1887902   -6.0963923628e-09    5.6608184072e-08
   0.8726646   4.7123890   -3.6581773963e-08    1.6875104960e-13
   0.8726646   5.2359878   -6.0961328197e-09   -5.6608030860e-08
   0.8726646   5.7595865    1.0141667612e-07   -8.7296896712e-08
   1.0471976   0.0000000    3.3122360684e-07   -8.9172502353e-12
   1.0471976   0.5235988    8.0447643483e-07    5.0653321953e-07
   1.0471976   1.0471976    3.9298426005e-07    2.7180483411e-06
   1.0471976   1.5707963   -4.7526377278e-06   -1.3896127785e-10
   1.0471976   2.0943951    3.9307020808e-07   -2.7179976579e-06
   1.0471976   2.6179939    8.0450243325e-07   -5.0654350905e-07
   1.0471976   3.1415927    3.3122424429e-07    8.9210390890e-12
   1.0471976   3.6651914    9.9236348966e-08    6.2504726952e-08
   1.0471976   4.1887902    5.6439868849e-09    3.9100524913e-08
   1.0471976   4.7123890   -1.9317441144e-08    7.2123559024e-14
   1.0471976   5.2359878    5.6435603501e-09   -3.9100295101e-08
   1.0471976   5.7595865    9.9235435525e-08   -6.2503737411e-08
