#   time = 22.265625,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   0.5235988   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   1.0471976   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   1.5707963   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   2.0943951   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   2.6179939   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   3.1415927   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   3.6651914   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   4.1887902   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   4.7123890   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   5.2359878   -1.4746725256e-07   -2.1526180207e-07
   0.0000000   5.7595865   -1.4746725256e-07   -2.1526180207e-07
   0.1745329   0.0000000    3.2977762694e-07    1.4625099016e-09
   0.1745329   0.5235988    2.0937129592e-07    3.4866283329e-07
   0.1745329   1.0471976   -2.3279177139e-07    4.0621877592e-07
   0.1745329   1.5707963   -4.9296112141e-07   -6.3747275342e-10
   0.1745329   2.0943951   -2.3330429086e-07   -4.0793633837e-07
   0.1745329   2.6179939    2.0975298163e-07   -3.4803520794e-07
   0.1745329   3.1415927    3.3005217672e-07   -1.1375276252e-09
   0.1745329   3.6651914    1.4250237312e-07    2.3307674082e-07
   0.1745329   4.1887902   -1.1771993693e-07    2.0596562195e-07
   0.1745329   4.7123890   -2.2172644129e-07    3.7746092691e-10
   0.1745329   5.2359878   -1.1743353623e-07   -2.0484631874e-07
   0.1745329   5.7595865    1.4234515821e-07   -2.3332991362e-07
   0.3490659   0.0000000    3.3122135216e-07    1.3800800963e-10
   0.3490659   0.5235988    2.6818956057e-07    4.1202083888e-07
   0.3490659   1.0471976   -3.0073157291e-07    5.9376253471e-07
   0.3490659   1.5707963   -7.4690420565e-07   -8.0371014537e-11
   0.3490659   2.0943951   -3.0099164374e-07   -5.9347432261e-07
   0.3490659   2.6179939    2.6814416637e-07   -4.1198745716e-07
   0.3490659   3.1415927    3.3122281253e-07   -1.3653693844e-10
   0.3490659   3.6651914    1.2219023402e-07    1.8777751392e-07
   0.3490659   4.1887902   -7.5332703585e-08    1.4839633433e-07
   0.3490659   4.7123890   -1.4847078290e-07    1.5199379349e-11
   0.3490659   5.2359878   -7.5272404865e-08   -1.4846541949e-07
   0.3490659   5.7595865    1.2221088313e-07   -1.8779211931e-07
   0.5235988   0.0000000    3.3130280025e-07    2.8924634809e-11
   0.5235988   0.5235988    3.5645362195e-07    4.7517805622e-07
   0.5235988   1.0471976   -3.6596680374e-07    8.7794497378e-07
   0.5235988   1.5707963   -1.1500505641e-06   -2.9546920901e-11
   0.5235988   2.0943951   -3.6584975125e-07   -8.7801404462e-07
   0.5235988   2.6179939    3.5644446330e-07   -4.7515327674e-07
   0.5235988   3.1415927    3.3130284251e-07   -2.8935220328e-11
   0.5235988   3.6651914    1.1165464846e-07    1.4881869808e-07
   0.5235988   4.1887902   -4.5152265403e-08    1.0828458818e-07
   0.5235988   4.7123890   -9.7279419412e-08    1.9610498549e-12
   0.5235988   5.2359878   -4.5163798624e-08   -1.0827708667e-07
   0.5235988   5.7595865    1.1165723494e-07   -1.4882556414e-07
   0.6981317   0.0000000    3.3131064390e-07    3.4935837841e-12
   0.6981317   0.5235988    4.7707895195e-07    5.2450821846e-07
   0.6981317   1.0471976   -3.7616552761e-07    1.3125213957e-06
   0.6981317   1.5707963   -1.8159684231e-06   -2.5499445043e-11
   0.6981317   2.0943951   -3.7615494523e-07   -1.3125350506e-06
   0.6981317   2.6179939    4.7707920556e-07   -5.2450410449e-07
   0.6981317   3.1415927    3.3131070779e-07   -3.4860098228e-12
   0.6981317   3.6651914    1.0523026312e-07    1.1570800553e-07
   0.6981317   4.1887902   -2.2626270494e-08    7.8900619126e-08
   0.6981317   4.7123890   -6.1489327863e-08    4.8276444803e-13
   0.6981317   5.2359878   -2.2626524217e-08   -7.8899746235e-08
   0.6981317   5.7595865    1.0523024955e-07   -1.1570871139e-07
   0.8726646   0.0000000    3.3130865385e-07   -5.7674397463e-12
   0.8726646   0.5235988    6.3017079223e-07    5.4230194425e-07
   0.8726646   1.0471976   -2.0897177721e-07    1.9440867239e-06
   0.8726646   1.5707963   -2.9484689352e-06   -5.3457071982e-11
   0.8726646   2.0943951   -2.0900376084e-07   -1.9441035647e-06
   0.8726646   2.6179939    6.3015724506e-07   -5.4228837098e-07
   0.8726646   3.1415927    3.3130817740e-07    5.7652410821e-12
   0.8726646   3.6651914    1.0143297715e-07    8.7310838872e-08
   0.8726646   4.1887902   -6.0999349027e-09    5.6635288760e-08
   0.8726646   4.7123890   -3.6516528984e-08    1.6854101760e-13
   0.8726646   5.2359878   -6.0996751145e-09   -5.6635135361e-08
   0.8726646   5.7595865    1.0143384993e-07   -8.7312245650e-08
   1.0471976   0.0000000    3.3130477601e-07   -8.8944603026e-12
   1.0471976   0.5235988    8.0489907198e-07    5.0680298378e-07
   1.0471976   1.0471976    3.9355103629e-07    2.7223179666e-06
   1.0471976   1.5707963   -4.8215139346e-06   -5.9829145267e-10
   1.0471976   2.0943951    3.9363813554e-07   -2.7222866140e-06
   1.0471976   2.6179939    8.0492421683e-07   -5.0681377068e-07
   1.0471976   3.1415927    3.3130542444e-07    8.8957785240e-12
   1.0471976   3.6651914    9.9253036512e-08    6.2515610600e-08
   1.0471976   4.1887902    5.6377747534e-09    3.9058726811e-08
   1.0471976   4.7123890   -1.9496099014e-08    7.2701332305e-14
   1.0471976   5.2359878    5.6373483678e-09   -3.9058497233e-08
   1.0471976   5.7595865    9.9252125503e-08   -6.2514618931e-08
   1.2217305   0.0000000    3.3130154538e-07   -8.1866576177e-12
   1.2217305   0.5235988    9.7519478260e-07    4.0063349831e-07
   1.2217305   1.0471976    1.7740681088e-06    3.2338144917e-06
   1.2217305   1.5707963   -7.5708207775e-06   -1.2163384408e-08
   1.2217305   2.0943951    1.7740605818e-06   -3.2340838562e-06
   1.2217305   2.6179939    9.7523122037e-07   -4.0063893398e-07
   1.2217305   3.1415927    3.3130128622e-07    8.1889262923e-12
   1.2217305   3.6651914    9.8057023747e-08    4.0298363451e-08
   1.2217305   4.1887902    1.3531853616e-08    2.4702338267e-08
   1.2217305   4.7123890   -7.9228075376e-09    3.2435123904e-14
   1.2217305   5.2359878    1.3531739586e-08   -2.4702385807e-08
   1.2217305   5.7595865    9.8056307694e-08   -4.0297772052e-08
   1.3962634   0.0000000    3.3129914840e-07   -4.8053953644e-12
   1.3962634   0.5235988    1.1025897657e-06    2.2323512555e-07
   1.3962634   1.0471976    3.7815032013e-06    2.5049382072e-06
