#    time = 9.375000,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   0.5235988   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   1.0471976   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   1.5707963   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   2.0943951   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   2.6179939   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   3.1415927   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   3.6651914   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   4.1887902   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   4.7123890   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   5.2359878   -1.4787854716e-07   -2.1585198718e-07
   0.0000000   5.7595865   -1.4787854716e-07   -2.1585198718e-07
   0.1745329   0.0000000    3.3066386693e-07    1.4674145767e-09
   0.1745329   0.5235988    2.0998444602e-07    3.4972713105e-07
   0.1745329   1.0471976   -2.3359114967e-07    4.0756063752e-07
   0.1745329   1.5707963   -4.9467211911e-07   -6.3993583832e-10
   0.1745329   2.0943951   -2.3410545545e-07   -4.0928408228e-07
   0.1745329   2.6179939    2.1036743885e-07   -3.4909755221e-07
   0.1745329   3.1415927    3.3093920262e-07   -1.1414356624e-09
   0.1745329   3.6651914    1.4284193550e-07    2.3365517415e-07
   0.1745329   4.1887902   -1.1800601856e-07    2.0644062484e-07
   0.1745329   4.7123890   -2.2223601920e-07    3.7833181267e-10
   0.1745329   5.2359878   -1.1771877296e-07   -2.0531851266e-07
   0.1745329   5.7595865    1.4268432685e-07   -2.3390902382e-07
   0.3490659   0.0000000    3.3211069654e-07    1.3806643415e-10
   0.3490659   0.5235988    2.6908515274e-07    4.1344414994e-07
   0.3490659   1.0471976   -3.0205561664e-07    5.9628648450e-07
   0.3490659   1.5707963   -7.5041864365e-07   -8.0867017045e-11
   0.3490659   2.0943951   -3.0231719500e-07   -5.9599662535e-07
   0.3490659   2.6179939    2.6903954640e-07   -4.1341060294e-07
