#   time = 28.125000,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   0.5235988   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   1.0471976   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   1.5707963   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   2.0943951   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   2.6179939   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   3.1415927   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   3.6651914   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   4.1887902   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   4.7123890   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   5.2359878   -1.4727944876e-07   -2.1499194648e-07
   0.0000000   5.7595865   -1.4727944876e-07   -2.1499194648e-07
   0.1745329   0.0000000    3.2937223837e-07    1.4603000010e-09
   0.1745329   0.5235988    2.0909055658e-07    3.4817615305e-07
   0.1745329   1.0471976   -2.3242655162e-07    4.0560498424e-07
   0.1745329   1.5707963   -4.9217872517e-07   -6.3634705599e-10
   0.1745329   2.0943951   -2.3293825234e-07   -4.0731984986e-07
   0.1745329   2.6179939    2.0947164514e-07   -3.4754943666e-07
   0.1745329   3.1415927    3.2964645315e-07   -1.1357714304e-09
   0.1745329   3.6651914    1.4234704723e-07    2.3281239878e-07
   0.1745329   4.1887902   -1.1758934241e-07    2.0574857886e-07
   0.1745329   4.7123890   -2.2149373819e-07    3.7706459737e-10
   0.1745329   5.2359878   -1.1730333173e-07   -2.0463056454e-07
   0.1745329   5.7595865    1.4219001302e-07   -2.3306524892e-07
   0.3490659   0.0000000    3.3081455060e-07    1.3803780192e-10
   0.3490659   0.5235988    2.6777933668e-07    4.1136974543e-07
   0.3490659   1.0471976   -3.0012645831e-07    5.9260753525e-07
   0.3490659   1.5707963   -7.4529890227e-07   -8.0146455900e-11
   0.3490659   2.0943951   -3.0038587048e-07   -5.9232010676e-07
   0.3490659   2.6179939    2.6773403573e-07   -4.1133645931e-07
   0.3490659   3.1415927    3.3081605285e-07   -1.3655980465e-10
   0.3490659   3.6651914    1.2206867174e-07    1.8758176725e-07
   0.3490659   4.1887902   -7.5258486927e-08    1.4825851130e-07
   0.3490659   4.7123890   -1.4833379416e-07    1.5181773285e-11
   0.3490659   5.2359878   -7.5198256919e-08   -1.4832751934e-07
   0.3490659   5.7595865    1.2208930145e-07   -1.8759631763e-07
   0.5235988   0.0000000    3.3089626118e-07    2.9127807910e-11
   0.5235988   0.5235988    3.5582706917e-07    4.7432000929e-07
   0.5235988   1.0471976   -3.6496953013e-07    8.7562728519e-07
   0.5235988   1.5707963   -1.1464372680e-06   -2.9425567396e-11
   0.5235988   2.0943951   -3.6485328371e-07   -8.7569696050e-07
   0.5235988   2.6179939    3.5581776124e-07   -4.7429545293e-07
   0.5235988   3.1415927    3.3089623662e-07   -2.9151277712e-11
   0.5235988   3.6651914    1.1155084672e-07    1.4867400792e-07
   0.5235988   4.1887902   -4.5111914784e-08    1.0819458988e-07
   0.5235988   4.7123890   -9.7208038424e-08    1.9577812514e-12
   0.5235988   5.2359878   -4.5123436200e-08   -1.0818710186e-07
   0.5235988   5.7595865    1.1155346599e-07   -1.4868088755e-07
   0.6981317   0.0000000    3.3090410920e-07    3.6468984160e-12
   0.6981317   0.5235988    4.7611267074e-07    5.2342346075e-07
   0.6981317   1.0471976   -3.7469368471e-07    1.3076443099e-06
   0.6981317   1.5707963   -1.8072331638e-06   -2.3671756006e-11
   0.6981317   2.0943951   -3.7468444817e-07   -1.3076443648e-06
   0.6981317   2.6179939    4.7611296024e-07   -5.2341825905e-07
   0.6981317   3.1415927    3.3090427320e-07   -3.6357427700e-12
   0.6981317   3.6651914    1.0513722646e-07    1.1560137028e-07
   0.6981317   4.1887902   -2.2600780820e-08    7.8820119102e-08
   0.6981317   4.7123890   -6.1428777050e-08    4.8217460675e-13
   0.6981317   5.2359878   -2.2601035714e-08   -7.8819239472e-08
   0.6981317   5.7595865    1.0513717212e-07   -1.1560206627e-07
   0.8726646   0.0000000    3.3090216004e-07   -5.7730557642e-12
   0.8726646   0.5235988    6.2870416446e-07    5.4101637526e-07
   0.8726646   1.0471976   -2.0772732143e-07    1.9334780801e-06
   0.8726646   1.5707963   -2.9381555757e-06   -7.7111581530e-11
   0.8726646   2.0943951   -2.0774975905e-07   -1.9334976637e-06
   0.8726646   2.6179939    6.2869436935e-07   -5.4100514540e-07
   0.8726646   3.1415927    3.3090179891e-07    5.7669327395e-12
   0.8726646   3.6651914    1.0134587653e-07    8.7232977678e-08
   0.8726646   4.1887902   -6.1031369323e-09    5.6659928090e-08
   0.8726646   4.7123890   -3.6465757440e-08    1.6827995907e-13
   0.8726646   5.2359878   -6.1028778111e-09   -5.6659776746e-08
   0.8726646   5.7595865    1.0134676511e-07   -8.7234409347e-08
   1.0471976   0.0000000    3.3089834857e-07   -9.0116212764e-12
   1.0471976   0.5235988    8.0278223985e-07    5.0545661603e-07
   1.0471976   1.0471976    3.9031878757e-07    2.6989851716e-06
   1.0471976   1.5707963   -5.0742579772e-06   -8.5678925174e-10
   1.0471976   2.0943951    3.9043387179e-07   -2.6991797042e-06
   1.0471976   2.6179939    8.0281045110e-07   -5.0545965577e-07
   1.0471976   3.1415927    3.3089893334e-07    9.0242977131e-12
   1.0471976   3.6651914    9.9172716324e-08    6.2463285764e-08
   1.0471976   4.1887902    5.6643636247e-09    3.9236803886e-08
   1.0471976   4.7123890   -1.8743026306e-08    7.0277021278e-14
   1.0471976   5.2359878    5.6639358846e-09   -3.9236573671e-08
   1.0471976   5.7595865    9.9171805691e-08   -6.2462283276e-08
   1.2217305   0.0000000    3.3089484464e-07   -8.3649161504e-12
   1.2217305   0.5235988    9.7237995322e-07    3.9946588371e-07
   1.2217305   1.0471976    1.7519419762e-06    3.1937008753e-06
   1.2217305   1.5707963   -7.1497740603e-06    3.8219111420e-09
   1.2217305   2.0943951    1.7516028684e-06   -3.1919445802e-06
   1.2217305   2.6179939    9.7240373961e-07   -3.9945901246e-07
   1.2217305   3.1415927    3.3089464218e-07    8.3552936256e-12
   1.2217305   3.6651914    9.7984038631e-08    4.0267425804e-08
   1.2217305   4.1887902    1.3170227394e-08    2.4038640164e-08
   1.2217305   4.7123890   -9.1350744065e-09    3.6450538528e-14
   1.2217305   5.2359878    1.3170115963e-08   -2.4038687909e-08
   1.2217305   5.7595865    9.7983326609e-08   -4.0266828927e-08
   1.3962634   0.0000000    3.3089232206e-07   -4.9195053819e-12
   1.3962634   0.5235988    1.0992019627e-06    2.2254060455e-07
   1.3962634   1.0471976    3.7586045457e-06    2.4802152014e-06
   1.3962634   1.5707963   -1.9510789288e-06   -7.3901549713e-09
   1.3962634   2.0943951    3.7630520314e-06   -2.4843823469e-06
   1.3962634   2.6179939    1.0991921950e-06   -2.2253691523e-07
   1.3962634   3.1415927    3.3089308502e-07    4.9161589476e-12
   1.3962634   3.6651914    9.7403245226e-08    1.9729544728e-08
   1.3962634   4.1887902    1.7305361934e-08    1.1444773343e-08
   1.3962634   4.7123890   -2.3351780691e-09    1.5508673013e-14
   1.3962634   5.2359878    1.7305221688e-08   -1.1444738832e-08
   1.3962634   5.7595865    9.7403165767e-08   -1.9729538970e-08
   1.5707963   0.0000000    3.3089177591e-07    2.0733441250e-16
   1.5707963   0.5235988    1.1465531453e-06   -7.8027115812e-13
   1.5707963   1.0471976    5.0776358939e-06   -7.5125663111e-10
