#   time = 44.531250,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0000000   0.0000000   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   0.5235988   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   1.0471976   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   1.5707963   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   2.0943951   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   2.6179939   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   3.1415927   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   3.6651914   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   4.1887902   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   4.7123890   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   5.2359878   -1.4675147562e-07   -2.1423183316e-07
   0.0000000   5.7595865   -1.4675147562e-07   -2.1423183316e-07
   0.1745329   0.0000000    3.2822991066e-07    1.4543098674e-09
   0.1745329   0.5235988    2.0829734679e-07    3.4680411095e-07
   0.1745329   1.0471976   -2.3140453130e-07    4.0388417467e-07
   0.1745329   1.5707963   -4.8998730075e-07   -6.3318261439e-10
   0.1745329   2.0943951   -2.3191373756e-07   -4.0559113580e-07
   0.1745329   2.6179939    2.0867680491e-07   -3.4617995668e-07
   0.1745329   3.1415927    3.2850313406e-07   -1.1310527474e-09
   0.1745329   3.6651914    1.4190956366e-07    2.3206930907e-07
   0.1745329   4.1887902   -1.1722761936e-07    2.0514570363e-07
   0.1745329   4.7123890   -2.2084734081e-07    3.7594639012e-10
   0.1745329   5.2359878   -1.1694269463e-07   -2.0403129195e-07
   0.1745329   5.7595865    1.4175301773e-07   -2.3232129215e-07
   0.3490659   0.0000000    3.2966851048e-07    1.3798043576e-10
   0.3490659   0.5235988    2.6662607991e-07    4.0954239369e-07
   0.3490659   1.0471976   -2.9840955223e-07    5.8931801602e-07
   0.3490659   1.5707963   -7.4121619884e-07   -7.9052105199e-11
   0.3490659   2.0943951   -2.9867062725e-07   -5.8903918855e-07
   0.3490659   2.6179939    2.6658147401e-07   -4.0950918999e-07
   0.3490659   3.1415927    3.2966978945e-07   -1.3659718846e-10
   0.3490659   3.6651914    1.2173093498e-07    1.8703811227e-07
   0.3490659   4.1887902   -7.5031293274e-08    1.4783172051e-07
   0.3490659   4.7123890   -1.4800877949e-07    1.5134092604e-11
   0.3490659   5.2359878   -7.4971281928e-08   -1.4790048483e-07
   0.3490659   5.7595865    1.2175146955e-07   -1.8705261191e-07
   0.5235988   0.0000000    3.2975013415e-07    2.9537981155e-11
   0.5235988   0.5235988    3.5406684087e-07    4.7189991533e-07
   0.5235988   1.0471976   -3.6188346740e-07    8.6790061310e-07
   0.5235988   1.5707963   -1.1425506948e-06   -1.5707943232e-11
   0.5235988   2.0943951   -3.6178246331e-07   -8.6798767238e-07
   0.5235988   2.6179939    3.5405040130e-07   -4.7187575750e-07
   0.5235988   3.1415927    3.2975001346e-07   -2.9766725973e-11
   0.5235988   3.6651914    1.1123563420e-07    1.4823223925e-07
   0.5235988   4.1887902   -4.5046847754e-08    1.0806178782e-07
   0.5235988   4.7123890   -9.6135293829e-08    1.9617421818e-12
   0.5235988   5.2359878   -4.5058331819e-08   -1.0805430719e-07
   0.5235988   5.7595865    1.1123825380e-07   -1.4823907547e-07
   0.6981317   0.0000000    3.2975858722e-07    4.0574951271e-12
   0.6981317   0.5235988    4.7335231637e-07    5.2031949817e-07
   0.6981317   1.0471976   -3.7059398344e-07    1.3006959550e-06
   0.6981317   1.5707963   -1.8255335016e-06    4.5953239428e-10
   0.6981317   2.0943951   -3.7053156386e-07   -1.2997301967e-06
   0.6981317   2.6179939    4.7334949562e-07   -5.2032983393e-07
   0.6981317   3.1415927    3.2975829475e-07   -4.1674348530e-12
   0.6981317   3.6651914    1.0487599943e-07    1.1530314449e-07
   0.6981317   4.1887902   -2.2332183228e-08    7.7901935314e-08
   0.6981317   4.7123890   -6.3718042882e-08    4.8544254769e-13
   0.6981317   5.2359878   -2.2332536856e-08   -7.7901139710e-08
   0.6981317   5.7595865    1.0487601844e-07   -1.1530393623e-07
   0.8726646   0.0000000    3.2975675489e-07   -5.6514992142e-12
