#   time = 33.984375,       r = 80.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   1.2217305   1.0471976    1.7942541740e-06    3.2946250002e-06
   1.2217305   1.5707963   -8.0643660257e-06    2.2454773148e-08
   1.2217305   2.0943951    1.7882651758e-06   -3.2836557493e-06
   1.2217305   2.6179939    9.6956547544e-07   -3.9827004683e-07
   1.2217305   3.1415927    3.3048651293e-07    8.5315329000e-12
   1.2217305   3.6651914    9.7860846073e-08    4.0215342808e-08
   1.2217305   4.1887902    1.3950476267e-08    2.5467502545e-08
   1.2217305   4.7123890   -7.5274254992e-09    3.1080271478e-14
   1.2217305   5.2359878    1.3950363031e-08   -2.5467548853e-08
   1.2217305   5.7595865    9.7860167819e-08   -4.0214751661e-08
   1.3962634   0.0000000    3.3048419770e-07   -5.0195363670e-12
   1.3962634   0.5235988    1.0957570158e-06    2.2182863329e-07
   1.3962634   1.0471976    3.3218899808e-06    2.1585593570e-06
   1.3962634   1.5707963   -8.3001734521e-07   -1.0119908037e-07
   1.3962634   2.0943951    3.3252879245e-06   -2.1600434168e-06
   1.3962634   2.6179939    1.0957217722e-06   -2.2180751886e-07
   1.3962634   3.1415927    3.3048480833e-07    5.0343757522e-12
   1.3962634   3.6651914    9.7269300288e-08    1.9701645046e-08
   1.3962634   4.1887902    1.9506339394e-08    1.2903932639e-08
   1.3962634   4.7123890   -1.4890480541e-09    1.0666028817e-14
   1.3962634   5.2359878    1.9506208417e-08   -1.2903906888e-08
   1.3962634   5.7595865    9.7269227209e-08   -1.9701666320e-08
   1.5707963   0.0000000    3.3048356926e-07   -1.0834096385e-15
   1.5707963   0.5235988    1.1429209760e-06    2.6043410550e-13
   1.5707963   1.0471976    3.9884891736e-06    5.9793146423e-09
   1.5707963   1.5707963   -4.0630189293e-10   -3.2778355228e-08
   1.5707963   2.0943951    4.0496749591e-06   -5.4555891339e-09
   1.5707963   2.6179939    1.1429174931e-06    1.7065364775e-13
   1.5707963   3.1415927    3.3048300417e-07   -5.2005853878e-17
   1.5707963   3.6651914    9.7096295549e-08   -1.9797202081e-14
   1.5707963   4.1887902    2.1259504665e-08   -1.0875456842e-14
   1.5707963   4.7123890   -1.5381372938e-12    2.7127112071e-18
   1.5707963   5.2359878    2.1259565744e-08    1.0888695212e-14
   1.5707963   5.7595865    9.7096001148e-08    2.4357829043e-14
   1.7453293   0.0000000    3.3048400122e-07    5.0214797747e-12
   1.7453293   0.5235988    1.0957543074e-06   -2.2182809332e-07
   1.7453293   1.0471976    3.3305150727e-06   -2.1657855481e-06
   1.7453293   1.5707963   -7.8957828666e-07    8.0943043976e-08
   1.7453293   2.0943951    3.3277775879e-06    2.1609569486e-06
   1.7453293   2.6179939    1.0957236105e-06    2.2180602089e-07
   1.7453293   3.1415927    3.3048462949e-07   -5.0341614339e-12
   1.7453293   3.6651914    9.7269214334e-08   -1.9701565733e-08
   1.7453293   4.1887902    1.9506223586e-08   -1.2903889156e-08
   1.7453293   4.7123890   -1.4891389612e-09   -1.0669858047e-14
   1.7453293   5.2359878    1.9506092514e-08    1.2903861274e-08
   1.7453293   5.7595865    9.7269136611e-08    1.9701565766e-08
   1.9198622   0.0000000    3.3048658217e-07    8.5235398750e-12
   1.9198622   0.5235988    9.6954016561e-07   -3.9827608748e-07
   1.9198622   1.0471976    1.7916824017e-06   -3.2859378260e-06
   1.9198622   1.5707963   -7.9650414684e-06   -2.2487612328e-08
   1.9198622   2.0943951    1.7875906721e-06    3.2789883831e-06
   1.9198622   2.6179939    9.6956601176e-07    3.9825900616e-07
   1.9198622   3.1415927    3.3048629367e-07   -8.5304473374e-12
   1.9198622   3.6651914    9.7860851273e-08   -4.0214911286e-08
   1.9198622   4.1887902    1.3950546129e-08   -2.5467268437e-08
   1.9198622   4.7123890   -7.5273491297e-09   -3.1076865989e-14
   1.9198622   5.2359878    1.3950431764e-08    2.5467312199e-08
   1.9198622   5.7595865    9.7860165680e-08    4.0214309686e-08
   2.0943951   0.0000000    3.3049042001e-07    9.1557918451e-12
   2.0943951   0.5235988    8.0066500642e-07   -5.0409292959e-07
   2.0943951   1.0471976    3.8535406961e-07   -2.6652116992e-06
   2.0943951   1.5707963   -4.0481027274e-06   -5.4132806542e-09
   2.0943951   2.0943951    3.8526444436e-07    2.6646872381e-06
   2.0943951   2.6179939    8.0068981239e-07    5.0410356099e-07
   2.0943951   3.1415927    3.3049099755e-07   -9.1573162710e-12
   2.0943951   3.6651914    9.9075598662e-08   -6.2399809265e-08
   2.0943951   4.1887902    5.5116143524e-09   -3.8171199532e-08
   2.0943951   4.7123890   -2.1257563519e-08   -7.8086946593e-14
   2.0943951   5.2359878    5.5111975313e-09    3.8170974158e-08
   2.0943951   5.7595865    9.9074689806e-08    6.2398818098e-08
   2.2689280   0.0000000    3.3049449115e-07    5.7691674608e-12
   2.2689280   0.5235988    6.2723865779e-07   -5.3972826149e-07
   2.2689280   1.0471976   -2.0652141193e-07   -1.9219555899e-06
   2.2689280   1.5707963   -2.8679951717e-06   -3.4164295468e-10
   2.2689280   2.0943951   -2.0654265241e-07    1.9221306303e-06
   2.2689280   2.6179939    6.2722532299e-07    5.3971688704e-07
   2.2689280   3.1415927    3.3049402702e-07   -5.7668515060e-12
   2.2689280   3.6651914    1.0126667810e-07   -8.7162164162e-08
   2.2689280   4.1887902   -6.0658693269e-09   -5.6392521342e-08
   2.2689280   4.7123890   -3.5976181294e-08   -1.6590085213e-13
   2.2689280   5.2359878   -6.0656112220e-09    5.6392369186e-08
   2.2689280   5.7595865    1.0126754741e-07    8.7163570221e-08
   2.4434610   0.0000000    3.3049586723e-07   -3.7944604470e-12
   2.4434610   0.5235988    4.7514035145e-07   -5.2232857772e-07
   2.4434610   1.0471976   -3.7326018298e-07   -1.3028194289e-06
   2.4434610   1.5707963   -1.7970030555e-06    5.3083499913e-12
   2.4434610   2.0943951   -3.7323419963e-07    1.3028267332e-06
   2.4434610   2.6179939    4.7514084363e-07    5.2232424375e-07
   2.4434610   3.1415927    3.3049594139e-07    3.7913210677e-12
   2.4434610   3.6651914    1.0504622596e-07   -1.1549708259e-07
   2.4434610   4.1887902   -2.2614937438e-08   -7.8867853203e-08
   2.4434610   4.7123890   -6.1482288071e-08   -4.8213963256e-13
   2.4434610   5.2359878   -2.2615190758e-08    7.8866980878e-08
   2.4434610   5.7595865    1.0504620254e-07    1.1549778549e-07
   2.6179939   0.0000000    3.3048875174e-07   -2.9365033997e-11
   2.6179939   0.5235988    3.5519772467e-07   -4.7346276745e-07
   2.6179939   1.0471976   -3.6397825230e-07   -8.7332090726e-07
   2.6179939   1.5707963   -1.1427974526e-06    2.8731394248e-11
   2.6179939   2.0943951   -3.6386234867e-07    8.7338885905e-07
   2.6179939   2.6179939    3.5518864828e-07    4.7343829858e-07
   2.6179939   3.1415927    3.3048878214e-07    2.9377010849e-11
   2.6179939   3.6651914    1.1144588313e-07   -1.4852815680e-07
   2.6179939   4.1887902   -4.5063276727e-08   -1.0808662802e-07
   2.6179939   4.7123890   -9.7071395673e-08   -1.9552534745e-12
   2.6179939   5.2359878   -4.5074776980e-08    1.0807914724e-07
   2.6179939   5.7595865    1.1144847050e-07    1.4853500146e-07
   2.7925268   0.0000000    3.3040611405e-07   -1.3806240352e-10
   2.7925268   0.5235988    2.6736728251e-07   -4.1071570902e-07
   2.7925268   1.0471976   -2.9951768732e-07   -5.9144490871e-07
   2.7925268   1.5707963   -7.4368103255e-07    7.9911869624e-11
   2.7925268   2.0943951   -2.9977636146e-07    5.9115821575e-07
   2.7925268   2.6179939    2.6732207230e-07    4.1068246413e-07
   2.7925268   3.1415927    3.3040758933e-07    1.3659448440e-10
   2.7925268   3.6651914    1.2194672953e-07   -1.8738534418e-07
   2.7925268   4.1887902   -7.5184270514e-08   -1.4812040812e-07
   2.7925268   4.7123890   -1.4820289234e-07   -1.5165245398e-11
   2.7925268   5.2359878   -7.5124116648e-08    1.4818932845e-07
   2.7925268   5.7595865    1.2196732285e-07    1.8739989620e-07
   2.9670597   0.0000000    3.2896616049e-07   -1.4580965830e-09
   2.9670597   0.5235988    2.0880897448e-07   -3.4768896278e-07
   2.9670597   1.0471976   -2.3206145351e-07   -4.0499022424e-07
   2.9670597   1.5707963   -4.9139587462e-07    6.3521458741e-10
   2.9670597   2.0943951   -2.3257233887e-07    4.0670239720e-07
   2.9670597   2.6179939    2.0918946275e-07    3.4706312841e-07
   2.9670597   3.1415927    3.2923999743e-07    1.1340255045e-09
   2.9670597   3.6651914    1.4219132771e-07   -2.3254789622e-07
   2.9670597   4.1887902   -1.1745900511e-07   -2.0553156552e-07
   2.9670597   4.7123890   -2.2126114998e-07   -3.7666499021e-10
   2.9670597   5.2359878   -1.1717337956e-07    2.0441483353e-07
   2.9670597   5.7595865    1.4203447354e-07    2.3280044787e-07
   3.1415927   0.0000000   -1.4709101582e-07    2.1472091259e-07
   3.1415927   0.5235988   -1.4709101582e-07    2.1472091259e-07
   3.1415927   1.0471976   -1.4709101582e-07    2.1472091259e-07
   3.1415927   1.5707963   -1.4709101582e-07    2.1472091259e-07
   3.1415927   2.0943951   -1.4709101582e-07    2.1472091259e-07
   3.1415927   2.6179939   -1.4709101582e-07    2.1472091259e-07
   3.1415927   3.1415927   -1.4709101582e-07    2.1472091259e-07
   3.1415927   3.6651914   -1.4709101582e-07    2.1472091259e-07
   3.1415927   4.1887902   -1.4709101582e-07    2.1472091259e-07
   3.1415927   4.7123890   -1.4709101582e-07    2.1472091259e-07
   3.1415927   5.2359878   -1.4709101582e-07    2.1472091259e-07
   3.1415927   5.7595865   -1.4709101582e-07    2.1472091259e-07


